item_id,knowledge_code
136,"[46, 7]"
137,"[46, 7]"
138,[40]
139,[40]
140,[40]
141,[39]
142,[40]
143,[40]
144,[34]
145,[47]
146,[44]
147,[34]
148,[34]
149,[34]
150,[34]
151,[3]
152,"[47, 6]"
153,"[3, 22]"
154,"[44, 97]"
155,[48]
156,"[48, 58]"
157,"[48, 58]"
158,"[49, 6]"
159,[34]
160,[47]
161,[34]
162,[47]
163,[34]
164,[41]
165,[47]
166,"[34, 92]"
167,[34]
168,[34]
169,"[46, 58]"
170,"[46, 58]"
171,"[46, 58]"
172,"[46, 58]"
173,"[46, 58]"
174,"[46, 3]"
175,[43]
176,[15]
177,"[47, 4]"
178,[47]
179,[39]
180,[40]
181,[48]
182,"[47, 4]"
183,[3]
184,"[50, 22]"
185,[47]
186,[40]
187,[40]
188,[40]
189,"[40, 1]"
190,[41]
191,"[50, 22]"
192,"[51, 15]"
193,"[30, 15]"
194,[45]
195,[45]
196,"[52, 35]"
197,"[52, 22]"
198,[52]
199,[52]
200,[53]
201,"[26, 39]"
202,[36]
203,"[36, 35]"
204,"[54, 64]"
205,[54]
206,[54]
207,"[55, 64]"
208,"[52, 61]"
209,[34]
210,"[56, 64]"
211,"[8, 61]"
212,[36]
213,[57]
214,[30]
215,[30]
216,[30]
217,[58]
218,[11]
219,"[50, 41]"
220,[59]
221,"[15, 35]"
222,[28]
223,"[59, 61]"
224,[35]
225,"[31, 38]"
226,"[35, 15]"
227,"[6, 38]"
228,[60]
229,[61]
230,"[62, 15]"
231,[40]
232,"[15, 61]"
233,"[2, 15]"
234,[63]
235,[64]
236,[36]
237,"[35, 15]"
238,[59]
239,[65]
240,"[66, 35]"
241,[59]
242,[59]
243,[59]
244,"[59, 12]"
245,[59]
246,[28]
247,[59]
248,[59]
249,[59]
250,[60]
251,[60]
252,[60]
253,[60]
254,[59]
255,[59]
256,"[59, 56]"
257,"[59, 88]"
258,"[59, 57]"
259,[59]
260,[59]
261,"[64, 1]"
262,"[35, 70]"
263,"[67, 38]"
264,"[67, 38]"
265,"[67, 22]"
266,"[67, 22]"
267,"[67, 22]"
268,"[64, 22]"
269,"[64, 22]"
270,[64]
271,[64]
272,"[67, 37]"
273,[35]
274,[68]
275,[49]
276,[49]
277,[49]
278,"[49, 61]"
279,"[49, 61]"
280,"[49, 61]"
281,"[68, 61]"
282,"[67, 2]"
283,[67]
284,[67]
285,[67]
286,[40]
287,[38]
288,[38]
289,[38]
290,[38]
291,[43]
292,[8]
293,[8]
294,"[11, 61]"
295,[28]
296,[56]
297,"[64, 15]"
298,"[36, 35]"
299,"[26, 83]"
300,"[26, 81]"
301,"[26, 82]"
302,"[43, 1]"
303,"[28, 2]"
304,[69]
305,"[35, 15]"
306,[11]
307,[46]
308,[34]
309,[70]
310,"[46, 73]"
311,[35]
312,[35]
313,"[35, 22]"
314,"[35, 22]"
315,"[46, 73]"
316,"[34, 85]"
317,"[70, 73]"
318,"[46, 25]"
319,[38]
320,"[68, 38]"
321,"[5, 38]"
322,[68]
323,[5]
324,[5]
325,[5]
326,[68]
327,[5]
328,[5]
329,[5]
330,"[68, 38]"
331,[5]
332,[5]
333,"[36, 40]"
334,"[26, 40]"
335,"[26, 40]"
336,"[36, 38]"
337,"[36, 35]"
338,[66]
339,[66]
340,[35]
341,[35]
342,[35]
343,"[35, 65]"
344,"[35, 65]"
345,"[35, 65]"
346,[38]
347,[38]
348,[35]
349,"[71, 76]"
350,"[71, 76]"
351,[71]
352,[71]
353,[39]
354,[39]
355,[61]
356,[39]
357,[61]
358,[61]
359,[61]
360,[61]
361,[61]
362,[54]
363,[54]
364,[15]
365,[15]
366,[15]
367,[15]
368,[15]
369,[15]
370,"[48, 3]"
371,[61]
372,[2]
373,"[48, 47]"
374,"[48, 47]"
375,"[48, 47]"
376,"[48, 53]"
377,[61]
378,[61]
379,[61]
380,[61]
381,[61]
382,[61]
383,[61]
384,[61]
385,[61]
386,[53]
387,"[47, 61]"
388,"[47, 61]"
389,"[47, 61]"
390,[71]
391,[53]
392,[61]
393,[6]
394,[70]
395,[70]
396,[6]
397,[6]
398,[72]
399,"[61, 22]"
400,"[61, 22]"
401,[61]
402,[61]
403,[2]
404,[61]
405,[62]
406,[62]
407,[62]
408,[62]
409,[62]
410,[62]
411,[62]
412,"[59, 22]"
413,"[62, 22]"
414,"[62, 22]"
415,[12]
416,[34]
417,"[73, 8]"
418,"[62, 8]"
419,"[62, 11]"
420,"[73, 11]"
421,"[73, 11]"
422,"[44, 11]"
423,[62]
424,[73]
425,[5]
426,[5]
427,"[5, 43]"
428,"[5, 43]"
429,"[5, 43]"
430,[74]
431,"[73, 26]"
432,"[62, 36]"
433,"[73, 36]"
434,[62]
435,[62]
436,[62]
437,[62]
438,[62]
439,"[62, 28]"
440,"[62, 28]"
441,"[62, 28]"
442,[75]
443,"[65, 72]"
444,"[65, 61]"
445,[73]
446,"[6, 61]"
447,"[6, 61]"
448,"[65, 42]"
449,"[64, 48]"
450,"[76, 61]"
451,[5]
452,[3]
453,[3]
454,[3]
455,[5]
456,"[5, 46]"
457,[65]
458,[65]
459,[65]
460,[65]
461,"[65, 70]"
462,[58]
463,"[76, 64]"
464,"[65, 70]"
465,[5]
466,[5]
467,[5]
468,[5]
469,"[65, 47]"
470,[34]
471,"[28, 15]"
472,"[11, 15]"
473,"[59, 15]"
474,"[56, 15]"
475,[15]
476,"[11, 15]"
477,"[52, 15]"
478,"[35, 15]"
479,"[58, 15]"
480,"[66, 15]"
481,"[25, 38]"
482,"[5, 15]"
483,"[69, 38]"
484,"[35, 58]"
485,"[69, 58]"
486,"[69, 58]"
487,"[35, 58]"
488,"[31, 12]"
489,"[32, 12]"
490,[36]
491,[36]
492,[36]
493,[36]
494,[15]
495,[53]
496,[53]
497,[53]
498,[15]
499,"[15, 55]"
500,"[15, 55]"
501,"[15, 55]"
502,"[15, 55]"
503,"[35, 76]"
504,"[3, 55]"
505,"[4, 55]"
506,"[4, 55]"
507,"[3, 96]"
508,"[3, 96]"
509,"[31, 76]"
510,[5]
511,[5]
512,[5]
513,[5]
514,"[11, 58]"
515,"[11, 28]"
516,"[11, 30]"
517,"[11, 30]"
518,"[11, 44]"
519,"[31, 70]"
520,"[32, 25]"
521,"[31, 25]"
522,"[13, 70]"
523,[2]
524,[11]
525,[11]
526,"[11, 60]"
527,"[11, 60]"
528,[77]
529,[77]
530,[7]
531,[35]
532,[77]
533,[1]
534,[1]
535,[1]
536,[1]
537,[1]
538,[1]
539,"[11, 71]"
540,"[11, 25]"
541,"[11, 71]"
542,"[11, 71]"
543,"[11, 71]"
544,[28]
545,[29]
546,[28]
547,[30]
548,[28]
549,[37]
550,[31]
551,[37]
552,"[6, 36]"
553,"[7, 36]"
554,"[6, 36]"
555,[37]
556,[15]
557,[15]
558,[15]
559,[15]
560,[15]
561,[15]
562,"[53, 22]"
563,"[50, 22]"
564,"[53, 22]"
565,"[34, 22]"
566,"[53, 22]"
567,[39]
568,"[40, 97]"
569,"[40, 97]"
570,[15]
571,[15]
572,[15]
573,[15]
574,"[39, 6]"
575,[39]
576,[43]
577,"[26, 61]"
578,"[26, 61]"
579,"[26, 61]"
580,"[26, 35]"
581,"[26, 35]"
582,"[48, 64]"
583,"[8, 6]"
584,"[8, 6]"
585,"[8, 89]"
586,"[8, 39]"
587,"[56, 64]"
588,[22]
589,[22]
590,[59]
591,[59]
592,[59]
593,[60]
594,[59]
595,[59]
596,[28]
597,"[59, 56]"
598,"[59, 11]"
599,"[59, 38]"
600,"[59, 12]"
601,"[78, 11]"
602,"[78, 52]"
603,"[78, 52]"
604,[59]
605,[59]
606,[74]
607,[5]
608,"[5, 58]"
609,"[74, 58]"
610,[62]
611,[62]
612,[62]
613,[59]
614,[59]
615,[60]
616,[59]
617,[59]
618,[59]
619,[12]
620,[12]
621,[66]
622,[66]
623,[66]
624,"[66, 45]"
625,"[66, 45]"
626,"[66, 22]"
627,[79]
628,[52]
629,"[73, 58]"
630,[8]
631,[8]
632,"[35, 15]"
633,"[64, 15]"
634,"[67, 15]"
635,"[67, 15]"
636,"[64, 15]"
637,"[67, 15]"
638,"[67, 15]"
639,[67]
640,[45]
641,[45]
642,[45]
643,[45]
644,"[55, 28]"
645,"[55, 30]"
646,"[55, 28]"
647,[55]
648,[55]
649,[27]
650,[27]
651,[27]
652,[38]
653,[38]
654,"[65, 76]"
655,"[69, 58]"
656,"[69, 58]"
657,"[35, 58]"
658,[5]
659,"[5, 58]"
660,"[8, 58]"
661,"[8, 58]"
662,"[8, 51]"
663,[8]
664,[8]
665,[8]
666,[8]
667,[31]
668,"[53, 65]"
669,"[50, 65]"
670,"[53, 65]"
671,"[34, 65]"
672,"[53, 65]"
673,[47]
674,[47]
675,"[47, 4]"
676,[48]
677,[34]
678,[34]
679,[34]
680,[39]
681,[39]
682,[39]
683,[39]
684,[22]
685,[22]
686,"[41, 4]"
687,[41]
688,[39]
689,[39]
690,[1]
691,[2]
692,[2]
693,[38]
694,[38]
695,[38]
696,[38]
697,[31]
698,[37]
699,[37]
700,[1]
701,[1]
702,[1]
703,[3]
704,[3]
705,"[3, 58]"
706,"[5, 58]"
707,[28]
708,"[60, 26]"
709,"[60, 26]"
710,"[60, 26]"
711,[59]
712,[59]
713,[59]
714,"[59, 12]"
715,[59]
716,[59]
717,[59]
718,"[78, 52]"
719,"[78, 53]"
720,"[78, 53]"
721,"[78, 53]"
722,[59]
723,"[59, 57]"
724,[59]
725,[59]
726,[59]
727,[59]
728,[59]
729,[59]
730,[59]
731,[59]
732,[59]
733,[59]
734,[59]
735,[59]
736,[59]
737,[59]
738,[59]
739,[59]
740,"[59, 44]"
741,"[80, 48]"
742,"[50, 61]"
743,"[50, 48]"
744,[12]
745,[38]
746,[26]
747,[26]
748,[26]
749,"[55, 64]"
750,"[55, 64]"
751,"[48, 64]"
752,"[48, 64]"
753,"[8, 15]"
754,"[64, 15]"
755,[39]
756,[39]
757,[40]
758,[28]
759,[28]
760,[69]
761,[69]
762,[8]
763,"[8, 67]"
764,"[8, 67]"
765,"[8, 67]"
766,"[35, 15]"
767,"[35, 22]"
768,[43]
769,[43]
770,[12]
771,[12]
772,[12]
773,[12]
774,[12]
775,[12]
776,[12]
777,[12]
778,[49]
779,[81]
780,[82]
781,[83]
782,[35]
783,"[64, 1]"
784,[64]
785,"[64, 15]"
786,[64]
787,"[35, 6]"
788,[35]
789,[35]
790,"[35, 38]"
791,"[35, 2]"
792,"[35, 37]"
793,"[35, 2]"
794,[67]
795,[64]
796,"[64, 31]"
797,"[64, 37]"
798,[35]
799,[35]
800,[35]
801,[35]
802,[67]
803,[67]
804,[67]
805,"[67, 38]"
806,"[67, 38]"
807,"[67, 38, 22]"
808,"[3, 65]"
809,"[14, 65]"
810,"[14, 65]"
811,"[14, 65]"
812,"[14, 65, 22]"
813,"[14, 65]"
814,"[14, 5]"
815,"[14, 5]"
816,"[14, 5, 22]"
817,"[14, 22, 6]"
818,"[46, 3]"
819,"[46, 3]"
820,"[46, 5]"
821,"[46, 5]"
822,"[46, 12]"
823,"[46, 90]"
824,"[14, 76]"
825,"[14, 65, 22]"
826,"[14, 65, 22]"
827,"[14, 65, 22]"
828,"[14, 65, 22]"
829,[14]
830,[14]
831,"[14, 65]"
832,"[14, 6]"
833,"[14, 65]"
834,"[14, 65]"
835,"[5, 34]"
836,[39]
837,[61]
838,[61]
839,[61]
840,"[37, 3]"
841,"[48, 3]"
842,[59]
843,[15]
844,"[15, 5]"
845,"[15, 5]"
846,"[38, 5]"
847,[38]
848,"[38, 22]"
849,[15]
850,[15]
851,"[65, 47]"
852,"[65, 47]"
853,"[65, 47]"
854,"[65, 53]"
855,"[48, 5]"
856,"[37, 3]"
857,[71]
858,[61]
859,[2]
860,"[84, 61]"
861,"[48, 22]"
862,[38]
863,[53]
864,[61]
865,[61]
866,[61]
867,[61]
868,[61]
869,[2]
870,[2]
871,[2]
872,[65]
873,[65]
874,[65]
875,[65]
876,"[65, 6]"
877,"[65, 6]"
878,[73]
879,[73]
880,[85]
881,[15]
882,[15]
883,[15]
884,"[15, 8]"
885,"[15, 8]"
886,"[15, 8]"
887,"[15, 35]"
888,"[38, 5]"
889,"[15, 5]"
890,"[15, 5]"
891,"[61, 5]"
892,[61]
893,[38]
894,[59]
895,[59]
896,[59]
897,"[59, 54]"
898,"[59, 54]"
899,"[59, 54]"
900,[59]
901,[59]
902,[59]
903,[59]
904,"[46, 31]"
905,"[41, 8]"
906,[61]
907,"[11, 58]"
908,"[11, 58]"
909,[11]
910,"[11, 25]"
911,"[11, 25]"
912,"[35, 65]"
913,[38]
914,[38]
915,[38]
916,[38]
917,[38]
918,[38]
919,[38]
920,[38]
921,[38]
922,[38]
923,[38]
924,[38]
925,[38]
926,[38]
927,[2]
928,[2]
929,[2]
930,[2]
931,[2]
932,[2]
933,[2]
934,[2]
935,"[5, 64]"
936,"[5, 64]"
937,"[5, 55]"
938,"[59, 56]"
939,"[59, 56]"
940,[59]
941,[59]
942,[66]
943,[66]
944,[66]
945,[66]
946,"[52, 26]"
947,"[52, 26]"
948,"[52, 36]"
949,"[52, 30]"
950,"[52, 30]"
951,"[52, 30]"
952,[52]
953,"[86, 44]"
954,"[73, 88]"
955,"[73, 26]"
956,"[73, 88]"
957,"[34, 39]"
958,[34]
959,"[34, 39]"
960,"[34, 46]"
961,"[52, 61]"
962,[45]
963,[45]
964,"[34, 70]"
965,"[11, 30]"
966,[44]
967,[44]
968,[40]
969,[40]
970,[40]
971,[34]
972,[59]
973,[59]
974,[59]
975,"[34, 92]"
976,"[34, 6]"
977,"[34, 6]"
978,"[47, 4]"
979,[47]
980,[39]
981,[39]
982,[39]
983,[39]
984,[39]
985,"[39, 22]"
986,[44]
987,"[47, 4]"
988,"[47, 4]"
989,"[34, 70]"
990,"[34, 70]"
991,"[34, 70]"
992,"[47, 6]"
993,[47]
994,"[47, 6]"
995,"[47, 6]"
996,"[47, 4]"
997,"[47, 4]"
998,[47]
999,[47]
1000,[47]
1001,[47]
1002,[12]
1003,[12]
1004,[12]
1005,[12]
1006,[59]
1007,[59]
1008,[59]
1009,"[59, 44]"
1010,"[59, 44]"
1011,"[59, 57, 22]"
1012,"[71, 48]"
1013,"[71, 48]"
1014,"[38, 48]"
1015,[67]
1016,[67]
1017,"[64, 31]"
1018,"[67, 32]"
1019,"[25, 31]"
1020,"[67, 22]"
1021,"[64, 22]"
1022,"[69, 63]"
1023,"[69, 1]"
1024,"[35, 6]"
1025,[34]
1026,[34]
1027,[22]
1028,[22]
1029,[22]
1030,[11]
1031,"[11, 2]"
1032,[11]
1033,"[11, 40]"
1034,[37]
1035,"[52, 61]"
1036,"[67, 22]"
1037,"[67, 22]"
1038,"[65, 76]"
1039,"[65, 76]"
1040,[65]
1041,[65]
1042,"[44, 39]"
1043,[87]
1044,[87]
1045,[46]
1046,"[38, 8]"
1047,"[15, 8]"
1048,"[15, 8]"
1049,[15]
1050,"[15, 36]"
1051,[38]
1052,[15]
1053,[15]
1054,[15]
1055,[15]
1056,[15]
1057,[15]
1058,[15]
1059,"[15, 13]"
1060,"[15, 35]"
1061,[38]
1062,[87]
1063,"[52, 15]"
1064,"[11, 15]"
1065,[36]
1066,"[36, 15]"
1067,"[55, 41]"
1068,"[69, 2]"
1069,[38]
1070,[15]
1071,[38]
1072,[38]
1073,[15]
1074,"[46, 28]"
1075,[38]
1076,[61]
1077,[6]
1078,[15]
1079,"[64, 26]"
1080,[42]
1081,[42]
1082,[61]
1083,[61]
1084,"[15, 8]"
1085,"[15, 8]"
1086,"[15, 8]"
1087,"[15, 8]"
1088,"[15, 8]"
1089,"[38, 61]"
1090,"[48, 6]"
1091,[41]
1092,[2]
1093,[37]
1094,[2]
1095,[43]
1096,[48]
1097,[3]
1098,[3]
1099,[3]
1100,"[3, 22]"
1101,[40]
1102,[40]
1103,[15]
1104,[15]
1105,[15]
1106,"[15, 4]"
1107,"[15, 4]"
1108,"[15, 3]"
1109,"[15, 3]"
1110,[15]
1111,[15]
1112,"[3, 22]"
1113,"[3, 22]"
1114,"[44, 97]"
1115,[44]
1116,[44]
1117,[64]
1118,[64]
1119,"[64, 1]"
1120,[53]
1121,[53]
1122,[59]
1123,[59]
1124,[59]
1125,[67]
1126,[61]
1127,"[67, 22]"
1128,"[64, 15]"
1129,"[35, 70]"
1130,"[8, 6]"
1131,"[35, 6]"
1132,"[73, 36]"
1133,[62]
1134,"[13, 38]"
1135,[48]
1136,"[59, 26]"
1137,"[59, 12]"
1138,[64]
1139,[64]
1140,[64]
1141,[64]
1142,[53]
1143,"[56, 64, 22]"
1144,"[56, 64, 22]"
1145,"[8, 6]"
1146,"[64, 1]"
1147,"[64, 1]"
1148,[47]
1149,[47]
1150,[47]
1151,[47]
1152,[48]
1153,[59]
1154,[41]
1155,[34]
1156,"[34, 70]"
1157,[12]
1158,[15]
1159,[39]
1160,[39]
1161,[39]
1162,[39]
1163,[15]
1164,[15]
1165,[15]
1166,"[38, 32]"
1167,"[38, 31]"
1168,"[38, 31]"
1169,"[38, 27]"
1170,"[38, 27]"
1171,"[38, 26]"
1172,[38]
1173,[38]
1174,[38]
1175,[38]
1176,[38]
1177,"[38, 28]"
1178,"[38, 29]"
1179,"[38, 28]"
1180,"[38, 30]"
1181,"[38, 28]"
1182,[79]
1183,"[79, 8]"
1184,"[79, 8]"
1185,"[79, 8]"
1186,[52]
1187,[52]
1188,[52]
1189,"[52, 55]"
1190,"[52, 55]"
1191,"[52, 55]"
1192,"[14, 65]"
1193,"[14, 5]"
1194,"[3, 65]"
1195,"[3, 34]"
1196,[38]
1197,[64]
1198,[64]
1199,[64]
1200,"[39, 15]"
1201,"[39, 15]"
1202,[39]
1203,[15]
1204,[15]
1205,"[39, 15]"
1206,[15]
1207,[15]
1208,[15]
1209,[15]
1210,[38]
1211,[38]
1212,[38]
1213,[38]
1214,"[58, 39]"
1215,"[58, 39]"
1216,"[58, 39]"
1217,[11]
1218,[11]
1219,[11]
1220,[11]
1221,[36]
1222,[41]
1223,[15]
1224,[40]
1225,[26]
1226,[36]
1227,"[39, 9]"
1228,"[34, 9]"
1229,[39]
1230,[46]
1231,"[15, 13]"
1232,"[15, 6]"
1233,"[15, 7]"
1234,"[15, 6]"
1235,"[15, 6]"
1236,"[34, 61]"
1237,"[34, 61, 22]"
1238,"[64, 61, 22]"
1239,[26]
1240,"[36, 15]"
1241,[44]
1242,[57]
1243,[44]
1244,"[44, 42]"
1245,"[65, 6]"
1246,[58]
1247,[58]
1248,[58]
1249,[58]
1250,[45]
1251,[56]
1252,[56]
1253,[56]
1254,[35]
1255,"[35, 33]"
1256,"[61, 33]"
1257,"[61, 33]"
1258,[38]
1259,[22]
1260,[22]
1261,"[11, 61]"
1262,"[11, 61]"
1263,"[11, 61]"
1264,[15]
1265,[39]
1266,[39]
1267,[15]
1268,[34]
1269,"[3, 22]"
1270,"[58, 15]"
1271,"[58, 15]"
1272,"[8, 15]"
1273,[88]
1274,[11]
1275,[6]
1276,[34]
1277,[39]
1278,[34]
1279,[39]
1280,[46]
1281,"[15, 8]"
1282,"[15, 8]"
1283,"[25, 8]"
1284,[39]
1285,[39]
1286,[39]
1287,[39]
1288,[15]
1289,[15]
1290,[15]
1291,"[15, 36]"
1292,"[15, 36]"
1293,[15]
1294,[15]
1295,[15]
1296,[15]
1297,"[41, 8]"
1298,"[41, 8]"
1299,"[41, 12]"
1300,"[41, 12]"
1301,"[15, 22]"
1302,[59]
1303,[59]
1304,[53]
1305,"[43, 1]"
1306,[48]
1307,"[15, 36]"
1308,[46]
1309,[46]
1310,[46]
1311,[46]
1312,"[1, 61]"
1313,[1]
1314,[15]
1315,[6]
1316,[6]
1317,[89]
1318,"[13, 15]"
1319,"[13, 15]"
1320,"[13, 15]"
1321,[15]
1322,[15]
1323,[15]
1324,[15]
1325,[15]
1326,[28]
1327,[59]
1328,[59]
1329,[59]
1330,[28]
1331,[29]
1332,"[28, 22]"
1333,"[28, 22]"
1334,[59]
1335,[78]
1336,[78]
1337,[78]
1338,[5]
1339,[22]
1340,[28]
1341,"[38, 43]"
1342,"[15, 43]"
1343,"[15, 44]"
1344,"[15, 30]"
1345,[8]
1346,[8]
1347,[8]
1348,[8]
1349,[59]
1350,"[59, 22]"
1351,"[59, 22]"
1352,"[59, 22]"
1353,[59]
1354,[79]
1355,[79]
1356,[79]
1357,[79]
1358,[79]
1359,[9]
1360,[43]
1361,[6]
1362,[75]
1363,[67]
1364,"[67, 22]"
1365,"[67, 22]"
1366,"[67, 22]"
1367,"[67, 22]"
1368,"[67, 22]"
1369,[46]
1370,[34]
1371,[70]
1372,[46]
1373,[3]
1374,[3]
1375,[3]
1376,[3]
1377,[3]
1378,[33]
1379,[59]
1380,"[59, 22]"
1381,"[59, 22]"
1382,"[59, 22]"
1383,[49]
1384,[22]
1385,[60]
1386,[60]
1387,[60]
1388,[60]
1389,[60]
1390,[38]
1391,"[3, 22]"
1392,"[3, 22]"
1393,[61]
1394,[61]
1395,"[36, 35]"
1396,[59]
1397,"[28, 2]"
1398,"[28, 2]"
1399,[34]
1400,[34]
1401,[34]
1402,[34]
1403,[5]
1404,[5]
1405,[5]
1406,"[48, 7]"
1407,"[71, 6]"
1408,[53]
1409,[39]
1410,[39]
1411,[39]
1412,[15]
1413,[15]
1414,[40]
1415,[40]
1416,[40]
1417,[38]
1418,[35]
1419,"[15, 6]"
1420,[15]
1421,[15]
1422,"[35, 72]"
1423,[22]
1424,[22]
1425,[15]
1426,[58]
1427,"[58, 48]"
1428,[22]
1429,[22]
1430,[22]
1431,[22]
1432,[22]
1433,[22]
1434,[22]
1435,[22]
1436,[22]
1437,[22]
1438,[25]
1439,[25]
1440,[25]
1441,[25]
1442,"[25, 11]"
1443,"[36, 49]"
1444,[22]
1445,[22]
1446,[22]
1447,[22]
1448,[22]
1449,[22]
1450,[22]
1451,[36]
1452,"[12, 64]"
1453,[90]
1454,[76]
1455,[60]
1456,"[52, 36, 22]"
1457,"[52, 36, 22]"
1458,"[52, 26]"
1459,"[61, 7]"
1460,[5]
1461,"[26, 15]"
1462,"[36, 15]"
1463,"[26, 41]"
1464,"[36, 41]"
1465,[39]
1466,[39]
1467,[39]
1468,[39]
1469,[15]
1470,[15]
1471,[15]
1472,"[15, 69]"
1473,"[15, 69]"
1474,"[15, 35]"
1475,"[34, 32]"
1476,[22]
1477,"[91, 3]"
1478,"[65, 38]"
1479,"[65, 38]"
1480,"[65, 38]"
1481,[22]
1482,[22]
1483,[14]
1484,[68]
1485,[59]
1486,[5]
1487,[5]
1488,[5]
1489,[5]
1490,[5]
1491,[12]
1492,"[36, 52]"
1493,[52]
1494,[52]
1495,[52]
1496,[52]
1497,[52]
1498,[52]
1499,[52]
1500,[13]
1501,[22]
1502,[22]
1503,[22]
1504,[22]
1505,[22]
1506,[22]
1507,[22]
1508,[22]
1509,[22]
1510,[22]
1511,[22]
1512,[22]
1513,[22]
1514,[22]
1515,[22]
1516,[22]
1517,[22]
1518,[30]
1519,[45]
1520,"[45, 22]"
1521,"[45, 22]"
1522,[35]
1523,[35]
1524,[35]
1525,[66]
1526,[66]
1527,[66]
1528,[66]
1529,[52]
1530,[72]
1531,[72]
1532,[59]
1533,"[1, 64]"
1534,[59]
1535,[59]
1536,[59]
1537,[59]
1538,[59]
1539,[35]
1540,[35]
1541,[35]
1542,[93]
1543,[14]
1544,[59]
1545,[60]
1546,[60]
1547,[60]
1548,[1]
1549,[1]
1550,[1]
1551,[94]
1552,[94]
1553,[94]
1554,[66]
1555,[34]
1556,[34]
1557,[34]
1558,[34]
1559,[34]
1560,[40]
1561,[14]
1562,[14]
1563,[22]
1564,[46]
1565,[46]
1566,[46]
1567,[46]
1568,[46]
1569,[46]
1570,[30]
1571,[35]
1572,[59]
1573,[59]
1574,[6]
1575,"[6, 22]"
1576,"[6, 22]"
1577,[48]
1578,"[48, 22]"
1579,"[48, 22]"
1580,"[48, 22]"
1581,[59]
1582,[36]
1583,[59]
1584,[59]
1585,[59]
1586,[59]
1587,[95]
1588,[45]
1589,[35]
1590,[1]
1591,[15]
1592,[15]
1593,"[15, 22]"
1594,[15]
1595,[15]
1596,[15]
1597,[15]
1598,[15]
1599,[15]
1600,"[41, 55]"
1601,"[41, 55]"
1602,"[15, 55]"
1603,[11]
1604,[94]
1605,[76]
1606,[14]
1607,[14]
1608,[76]
1609,[27]
1610,"[27, 22]"
1611,"[27, 22]"
1612,[22]
1613,[22]
1614,[22]
1615,[74]
1616,[74]
1617,[5]
1618,[5]
1619,[74]
1620,[73]
1621,[86]
1622,[73]
1623,[73]
1624,[73]
1625,[46]
1626,[46]
1627,[46]
1628,[46]
1629,[46]
1630,[46]
1631,[59]
1632,[59]
1633,[59]
1634,[14]
1635,[14]
1636,[14]
1637,[14]
1638,[50]
1639,[66]
1640,[46]
1641,[70]
1642,[70]
1643,[46]
1644,[68]
1645,[5]
1646,[68]
1647,[5]
1648,[5]
1649,[5]
1650,[68]
1651,[5]
1652,[5]
1653,[5]
1654,[68]
1655,[5]
1656,[5]
1657,[59]
1658,[59]
1659,[59]
1660,[59]
1661,[70]
1662,[70]
1663,[70]
1664,[70]
1665,[35]
1666,[71]
