item_id,knowledge_code
294,"[1003, 1799]"
295,[1941]
296,[34]
297,[1825]
298,[102]
299,[102]
300,"[1901, 1903]"
301,[272]
302,[1902]
303,[1714]
304,"[530, 733, 1581]"
305,"[289, 1587]"
306,[1526]
307,"[500, 1526]"
308,"[85, 1952]"
309,[736]
310,[733]
311,[774]
312,[1458]
313,[1133]
314,[1133]
315,[1415]
316,[1415]
317,[1415]
318,[1415]
319,[1935]
320,[1935]
321,[1935]
322,[1935]
323,[1935]
324,[1935]
325,[239]
326,[119]
327,[119]
328,[119]
329,[119]
330,"[30, 1407, 1696]"
331,[1407]
332,[1409]
333,[1409]
334,[1329]
335,[778]
336,[1409]
337,[1409]
338,[944]
339,[778]
340,[778]
341,[1019]
342,[1421]
343,[1219]
344,"[43, 1271]"
345,[43]
346,[43]
347,"[43, 114]"
348,[43]
349,[104]
350,[43]
351,"[685, 930, 999]"
352,"[321, 832]"
353,[761]
354,"[761, 929]"
355,"[321, 1385]"
356,[104]
357,[1409]
358,[1112]
359,"[319, 1277]"
360,"[107, 1808]"
361,[318]
362,"[1426, 2065]"
363,"[1079, 1409]"
364,[778]
365,[778]
366,[526]
367,[510]
368,[567]
369,[1019]
370,[1131]
371,[1189]
372,[2029]
373,[932]
374,[1895]
375,[276]
376,[2002]
377,[616]
378,[949]
379,[1256]
380,[696]
381,"[1132, 2002]"
382,[1797]
383,[1018]
384,[745]
385,"[778, 2032]"
386,[2032]
387,[2032]
388,[2032]
389,[107]
390,"[460, 2051]"
391,[107]
392,[1660]
393,[2032]
394,[2032]
395,[107]
396,[1780]
397,[697]
398,[1019]
399,[367]
400,[1997]
401,"[510, 775, 932, 944, 962]"
402,"[181, 1574, 2084]"
403,"[916, 932]"
404,[1345]
405,[547]
406,[355]
407,[359]
408,[359]
409,"[358, 1527]"
410,"[358, 677]"
411,[814]
412,[1838]
413,"[857, 1384, 1947]"
414,[423]
415,"[422, 423, 425]"
416,"[423, 1782]"
417,[671]
418,[1782]
419,[423]
420,"[420, 424]"
421,"[155, 420, 427, 1034, 1782]"
422,[1384]
423,"[1384, 1770]"
424,[527]
425,[1782]
426,[988]
427,[1384]
428,"[129, 1733]"
429,"[188, 1783]"
430,[1946]
431,"[383, 1946]"
432,[1946]
433,"[189, 1383]"
434,"[189, 1383]"
435,[426]
436,"[427, 1810]"
437,"[420, 1034]"
438,"[420, 1781]"
439,[420]
440,[420]
441,[427]
442,[95]
443,"[426, 524]"
444,[524]
445,[524]
446,"[479, 524, 739]"
447,[524]
448,"[639, 1510]"
449,[421]
450,[94]
451,"[421, 739, 1142]"
452,[1129]
453,[1263]
454,[818]
455,[818]
456,[1116]
457,[1263]
458,[1263]
459,[141]
460,[1472]
461,"[805, 806]"
462,"[569, 826]"
463,[1989]
464,[417]
465,"[449, 862]"
466,"[468, 625]"
467,[1372]
468,"[682, 1073]"
469,[921]
470,[1073]
471,"[125, 615]"
472,"[1002, 2023]"
473,[2024]
474,[113]
475,"[1716, 2069]"
476,"[79, 141, 1196]"
477,"[141, 1543]"
478,[141]
479,"[79, 990, 1002, 1203, 1541]"
480,"[1002, 2023]"
481,[1050]
482,[206]
483,"[805, 806]"
484,"[555, 826, 1092, 1964, 1965]"
485,"[826, 1989]"
486,[1562]
487,[1562]
488,[417]
489,"[139, 1249]"
490,"[625, 690]"
491,[1372]
492,"[298, 433]"
493,"[682, 1073]"
494,"[1497, 1516]"
495,"[125, 615]"
496,[2023]
497,[571]
498,[113]
499,"[1148, 1519]"
500,[211]
501,"[1338, 1727]"
502,[1516]
503,[503]
504,"[208, 2006]"
505,"[543, 1100, 1732]"
506,[869]
507,[1907]
508,[1956]
509,[208]
510,"[1091, 1907]"
511,"[1248, 1432, 2069]"
512,"[509, 805]"
513,[1439]
514,[1519]
515,"[600, 1248]"
516,[1472]
517,[805]
518,[1182]
519,[569]
520,[49]
521,"[205, 445, 556, 766, 1212, 1571, 1973]"
522,[298]
523,"[298, 1516]"
524,"[208, 1351]"
525,[1353]
526,[216]
527,[1241]
528,[1318]
529,[675]
530,[1032]
531,[744]
532,[144]
533,[278]
534,"[1636, 1801]"
535,[1154]
536,[1636]
537,[187]
538,[1331]
539,[1582]
540,[1959]
541,"[339, 834, 1606]"
542,[1892]
543,[1011]
544,"[1331, 1552, 1959]"
545,"[1552, 1807]"
546,[1959]
547,[1369]
548,[1606]
549,[1288]
550,"[130, 1163]"
551,[1604]
552,[1654]
553,"[834, 1606]"
554,[1636]
555,[187]
556,[1606]
557,[1009]
558,[1552]
559,[1301]
560,[1552]
561,[1944]
562,"[769, 1823]"
563,[1890]
564,[914]
565,[523]
566,[1993]
567,[1139]
568,[1101]
569,[1101]
570,[1101]
571,[1078]
572,[1725]
573,[153]
574,"[1101, 2052]"
575,"[784, 2052]"
576,[1240]
577,"[1254, 2053]"
578,[784]
579,[784]
580,[784]
581,[1728]
582,"[1569, 1775]"
583,[69]
584,[1252]
585,[1101]
586,[1726]
587,[1530]
588,"[876, 961, 2000]"
589,[673]
590,[215]
591,[2054]
592,[492]
593,[162]
594,[108]
595,[108]
596,[536]
597,[492]
598,[2008]
599,[940]
600,"[460, 944]"
601,[181]
602,"[758, 1722]"
603,[1893]
604,[699]
605,[384]
606,[140]
607,[1420]
608,[560]
609,[90]
610,[1145]
611,[379]
612,[371]
613,[611]
614,[707]
615,"[101, 348]"
616,[1295]
617,"[348, 1573]"
618,[1573]
619,[2039]
620,[1573]
621,[878]
622,[1573]
623,[973]
624,[1573]
625,[820]
626,[611]
627,[611]
628,[611]
629,[611]
630,[820]
631,[611]
632,[1314]
633,[976]
634,"[323, 1906]"
635,[735]
636,[1313]
637,"[1314, 1573]"
638,[252]
639,[1314]
640,[1314]
641,[1355]
642,[1070]
643,"[301, 1453]"
644,[1794]
645,[1418]
646,[1099]
647,"[909, 1469, 2062]"
648,[1607]
649,[1608]
650,[1678]
651,[653]
652,[201]
653,[991]
654,[491]
655,[1425]
656,[491]
657,[942]
658,[329]
659,[450]
660,[890]
661,[891]
662,"[890, 1542]"
663,[329]
664,[890]
665,"[179, 1768]"
666,[394]
667,[1686]
668,[2082]
669,[1772]
670,"[903, 1768]"
671,[906]
672,[46]
673,"[117, 469]"
674,[800]
675,"[179, 1911]"
676,[306]
677,[303]
678,"[179, 890, 943]"
679,[303]
680,[506]
681,[507]
682,[1789]
683,[1412]
684,"[838, 1789]"
685,[1004]
686,"[838, 1789]"
687,[1789]
688,[1204]
689,[1410]
690,[1204]
691,[538]
692,[1204]
693,[1204]
694,[1119]
695,[220]
696,[1204]
697,[1204]
698,[92]
699,"[195, 1283]"
700,[21]
701,[1788]
702,[1788]
703,[1408]
704,[1788]
705,[1064]
706,[1788]
707,[174]
708,[546]
709,[1029]
710,[634]
711,[233]
712,[229]
713,[1791]
714,[1611]
715,[634]
716,"[233, 1287, 1533]"
717,[229]
718,[154]
719,[228]
720,[53]
721,[1205]
722,"[273, 342, 622]"
723,[477]
724,[233]
725,[477]
726,[1431]
727,[1457]
728,[727]
729,[621]
730,"[67, 729]"
731,[1135]
732,[1215]
733,[1063]
734,[124]
735,[182]
736,"[1430, 1793]"
737,[60]
738,[751]
739,[1798]
740,[1985]
741,[1793]
742,"[726, 1202]"
743,[725]
744,[1529]
745,[727]
746,"[727, 1206]"
747,[476]
748,"[180, 726]"
749,[728]
750,[729]
751,[622]
752,[2046]
753,[765]
754,"[385, 765]"
755,[1164]
756,[500]
757,[2045]
758,[928]
759,[1436]
760,"[190, 1986]"
761,[1796]
762,[389]
763,[461]
764,[1585]
765,[346]
766,[564]
767,[2021]
768,[708]
769,"[1368, 1661]"
770,[902]
771,"[22, 1443]"
772,"[22, 1443]"
773,[171]
774,"[262, 1126, 1922, 2074]"
775,"[370, 1350]"
776,"[156, 1455]"
777,[1467]
778,[1518]
779,"[1334, 1498]"
780,[1105]
781,[1105]
782,[1266]
783,"[489, 1340, 1546, 1833]"
784,"[936, 1180]"
785,[169]
786,"[704, 1812]"
787,"[1812, 2004]"
788,"[529, 704]"
789,"[777, 863]"
790,"[1547, 1729]"
791,[679]
792,"[1131, 2071]"
793,"[732, 1106, 1145]"
794,[44]
795,[1145]
796,[570]
797,"[678, 920, 948, 1950]"
798,[2073]
799,[1664]
800,[760]
801,"[270, 696, 937]"
802,"[143, 2014]"
803,[1564]
804,"[315, 1200, 2010]"
805,"[237, 483, 1803, 2058]"
806,"[718, 1130]"
807,[1297]
808,"[999, 1238, 1803]"
809,[874]
810,[1666]
811,"[97, 1753]"
812,[97]
813,[1564]
814,[718]
815,[613]
816,[1233]
817,[1343]
818,[1198]
819,"[629, 1198]"
820,"[7, 28, 436, 1619, 1966]"
821,[7]
822,[849]
823,"[34, 703]"
824,[31]
825,"[29, 31]"
826,"[1010, 1954]"
827,"[955, 1649]"
828,[994]
829,"[226, 989]"
830,[1650]
831,[25]
832,[192]
833,"[192, 1552]"
834,[25]
835,"[767, 768]"
836,"[385, 388, 1236]"
837,"[765, 768, 1122]"
838,[989]
839,[1556]
840,"[516, 1053, 1074, 1304]"
841,"[741, 1655]"
842,[497]
843,"[183, 1653]"
844,[1804]
845,[227]
846,[1304]
847,[1111]
848,"[1110, 1779]"
849,[993]
850,[734]
851,[994]
852,[994]
853,"[42, 344, 385]"
854,"[289, 768, 773, 1526]"
855,"[532, 989]"
856,[1110]
857,[922]
858,[922]
859,"[447, 664, 1583]"
860,[1320]
861,[888]
862,"[1190, 1235]"
863,[1005]
864,"[922, 1235]"
865,[194]
866,"[444, 1024, 1584]"
867,"[606, 922, 1226]"
868,"[160, 1061]"
869,[922]
870,"[606, 1343, 1942]"
871,[1061]
872,[1343]
873,[606]
874,[1343]
875,[1061]
876,[837]
877,[91]
878,[91]
879,"[1061, 1185]"
880,[1197]
881,"[87, 656, 1193]"
882,"[875, 1520]"
883,[1197]
884,[1265]
885,[710]
886,[122]
887,[1061]
888,"[191, 1006, 1161, 1265]"
889,[710]
890,[191]
891,[711]
892,[1815]
893,[2086]
894,"[309, 713, 1009, 2086]"
895,[710]
896,"[87, 656, 1193]"
897,[48]
898,[1107]
899,[1899]
900,[47]
901,"[86, 87, 606, 710]"
902,"[1814, 1817]"
903,[1642]
904,[1021]
905,[247]
906,[1672]
907,[314]
908,[194]
909,[194]
910,[194]
911,[606]
912,[1216]
913,[1216]
914,"[525, 1640]"
915,[285]
916,[285]
917,"[448, 665]"
918,[674]
919,[1303]
920,[907]
921,[73]
922,"[438, 747, 861]"
923,[1800]
924,[1800]
925,[1800]
926,[1035]
927,"[65, 1049]"
928,[1758]
929,"[225, 1035]"
930,[1758]
931,[1795]
932,[184]
933,[1433]
934,[660]
935,[660]
936,"[1227, 1618, 1784]"
937,"[722, 865]"
938,[1537]
939,"[1036, 1039]"
940,"[963, 1035, 1036]"
941,[963]
942,[1036]
943,[1036]
944,"[186, 1036]"
945,[223]
946,[1134]
947,[1036]
948,"[721, 1134, 1820]"
949,[477]
950,"[223, 1075]"
951,[477]
952,[228]
953,"[1038, 1046]"
954,[580]
955,"[228, 229, 231]"
956,[228]
957,[588]
958,"[663, 2056]"
959,[20]
960,[17]
961,[663]
962,"[1323, 1324]"
963,[663]
964,"[232, 663, 1035, 1327, 1452]"
965,"[663, 720, 1801]"
966,[1225]
967,"[581, 730, 867, 1042, 1047, 1048, 1818]"
968,[730]
969,[1047]
970,[1047]
971,[1037]
972,"[867, 1035, 1042]"
973,"[1481, 1673]"
974,"[1043, 1819]"
975,"[646, 1035, 1041, 1043]"
976,"[722, 723, 724, 1039]"
977,"[223, 224, 434, 1806]"
978,"[223, 1665, 1819]"
979,[224]
980,[1819]
981,[723]
982,[1665]
983,[1328]
984,[1040]
985,[264]
986,[499]
987,[945]
988,[770]
989,[230]
990,[827]
991,[1855]
992,"[833, 924, 1167]"
993,"[1167, 1855]"
994,[1293]
995,[327]
996,[1167]
997,[1293]
998,"[1169, 1837]"
999,"[327, 1855]"
1000,[1167]
1001,[1293]
1002,[235]
1003,[325]
1004,"[76, 326, 717]"
1005,[1293]
1006,[235]
1007,[984]
1008,"[572, 985]"
1009,[1831]
1010,[1851]
1011,[816]
1012,[277]
1013,[1293]
1014,[1839]
1015,[235]
1016,[175]
1017,"[716, 1855]"
1018,"[1157, 1434, 1868]"
1019,"[326, 366]"
1020,[71]
1021,[173]
1022,"[1026, 1168]"
1023,[1749]
1024,"[326, 366]"
1025,[1565]
1026,[1565]
1027,[752]
1028,[1749]
1029,[1565]
1030,[76]
1031,[1293]
1032,[833]
1033,[1852]
1034,"[924, 1853]"
1035,[1878]
1036,[1836]
1037,"[755, 1836]"
1038,[1623]
1039,[1680]
1040,[1365]
1041,"[246, 700]"
1042,[1449]
1043,[1449]
1044,[1404]
1045,[1102]
1046,[1228]
1047,[134]
1048,"[782, 904]"
1049,[374]
1050,[1000]
1051,[1115]
1052,"[429, 1289]"
1053,"[135, 146]"
1054,[638]
1055,[1765]
1056,"[1260, 1772]"
1057,[1765]
1058,"[374, 1468, 1577]"
1059,[203]
1060,[780]
1061,"[668, 780, 1887, 1931]"
1062,"[54, 539, 558]"
1063,"[364, 933, 1597, 1737]"
1064,[1691]
1065,[1008]
1066,"[1237, 2089]"
1067,"[1237, 2089]"
1068,"[1237, 2089]"
1069,[197]
1070,[1114]
1071,[541]
1072,[1088]
1073,[1]
1074,[1827]
1075,[202]
1076,"[558, 1088, 2089]"
1077,[1088]
1078,[624]
1079,[2064]
1080,[1220]
1081,[1897]
1082,[1521]
1083,[1419]
1084,[1685]
1085,"[1023, 1593]"
1086,[1701]
1087,"[1023, 1685]"
1088,"[1685, 1701]"
1089,"[374, 933]"
1090,[1319]
1091,"[255, 1278]"
1092,"[1278, 1683]"
1093,[1389]
1094,[1278]
1095,[255]
1096,"[502, 1278]"
1097,"[99, 255, 1683]"
1098,"[1694, 1764]"
1099,[1971]
1100,[918]
1101,"[676, 1687]"
1102,[1688]
1103,[1762]
1104,"[1762, 1936]"
1105,"[790, 1688, 1689]"
1106,"[199, 918]"
1107,[2001]
1108,[1239]
1109,[2081]
1110,[502]
1111,[2005]
1112,[1624]
1113,"[1296, 1478]"
1114,"[1316, 1317]"
1115,[263]
1116,[2013]
1117,"[374, 991, 1261, 1478]"
1118,"[557, 933]"
1119,"[1423, 1767]"
1120,"[263, 624]"
1121,[263]
1122,[263]
1123,[263]
1124,"[1734, 2089]"
1125,"[470, 781]"
1126,[1008]
1127,[1269]
1128,[126]
1129,[1622]
1130,"[268, 1008]"
1131,[558]
1132,[933]
1133,"[88, 933]"
1134,"[933, 1737]"
1135,"[908, 1557, 1699]"
1136,[51]
1137,"[533, 1259, 2042]"
1138,[193]
1139,[753]
1140,[880]
1141,[58]
1142,[58]
1143,[1054]
1144,[1054]
1145,[37]
1146,[1171]
1147,[1354]
1148,[1054]
1149,[1352]
1150,[37]
1151,[37]
1152,[1352]
1153,[37]
1154,[37]
1155,[1085]
1156,[1054]
1157,[2076]
1158,"[322, 386, 809, 1601]"
1159,[490]
1160,[808]
1161,[1715]
1162,[1630]
1163,[2076]
1164,[2050]
1165,[316]
1166,[959]
1167,"[431, 1447]"
1168,[1447]
1169,"[1447, 1632]"
1170,[1633]
1171,"[1447, 1448, 1631]"
1172,"[566, 839]"
1173,[1450]
1174,[1090]
1175,[1302]
1176,[1090]
1177,"[249, 1090, 1580]"
1178,"[435, 437, 1222, 1603]"
1179,[437]
1180,"[435, 437, 1523, 1927]"
1181,"[437, 565, 1090]"
1182,"[662, 1602]"
1183,"[250, 324, 566, 648, 661, 1634]"
1184,"[250, 659, 839, 1713]"
1185,"[250, 566, 659, 1713]"
1186,"[565, 1093]"
1187,"[111, 474]"
1188,"[363, 661, 1674]"
1189,"[341, 1222, 1832]"
1190,[566]
1191,[1580]
1192,"[1522, 1580, 1589]"
1193,"[1522, 1580, 1589]"
1194,[1054]
1195,[1054]
1196,[1352]
1197,[1195]
1198,[1213]
1199,[1195]
1200,[786]
1201,[589]
1202,[1625]
1203,[589]
1204,[819]
1205,[794]
1206,[590]
1207,"[589, 812]"
1208,"[746, 748]"
1209,[748]
1210,"[84, 844, 1081, 1224]"
1211,"[84, 1081, 1224]"
1212,"[819, 1080, 1223]"
1213,"[84, 1081, 1224]"
1214,[1451]
1215,"[375, 561]"
1216,[568]
1217,[568]
1218,[846]
1219,[956]
1220,[956]
1221,[956]
1222,[956]
1223,[846]
1224,"[846, 1138]"
1225,[1223]
1226,[1223]
1227,[1544]
1228,[1544]
1229,[1544]
1230,"[590, 794]"
1231,[746]
1232,[635]
1233,"[166, 511, 531, 635]"
1234,"[166, 531, 635]"
1235,"[166, 531]"
1236,[635]
1237,[1082]
1238,"[670, 1082]"
1239,"[635, 1082]"
1240,"[635, 1082]"
1241,[271]
1242,[377]
1243,[430]
1244,[430]
1245,"[271, 430, 801]"
1246,[801]
1247,"[801, 1214]"
1248,[350]
1249,[1969]
1250,[376]
1251,[1969]
1252,[803]
1253,"[803, 1646]"
1254,[803]
1255,"[271, 430]"
1256,[1441]
1257,[794]
1258,"[589, 1001]"
1259,"[793, 1177]"
1260,"[793, 1176, 1177]"
1261,"[280, 282, 632, 1187]"
1262,"[52, 280, 281, 632, 793, 794, 1001, 1187]"
1263,[1958]
1264,"[1915, 1916, 2011]"
1265,"[280, 632, 641]"
1266,"[630, 641]"
1267,[52]
1268,"[288, 746, 1761]"
1269,"[1309, 1629]"
1270,[938]
1271,[1568]
1272,"[416, 473, 1344]"
1273,"[416, 1344]"
1274,[1834]
1275,"[879, 1620, 1967]"
1276,"[879, 1620]"
1277,[1315]
1278,[514]
1279,[1787]
1280,[1342]
1281,[1292]
1282,[196]
1283,[515]
1284,[631]
1285,[631]
1286,"[640, 1147]"
1287,[1284]
1288,[706]
1289,[1221]
1290,"[609, 631]"
1291,[455]
1292,[610]
1293,[706]
1294,[1221]
1295,[575]
1296,[680]
1297,"[852, 1471]"
1298,"[855, 856]"
1299,[1221]
1300,[1568]
1301,[2090]
1302,[608]
1303,[1968]
1304,[987]
1305,[478]
1306,[1692]
1307,[1150]
1308,"[1703, 1704, 1705, 1707]"
1309,[1704]
1310,"[544, 1395, 1704]"
1311,[651]
1312,[684]
1313,[1888]
1314,[1391]
1315,"[61, 1937]"
1316,"[1697, 1745]"
1317,"[256, 1089, 1394, 1744, 1905]"
1318,"[93, 256, 1089]"
1319,[2019]
1320,"[260, 772]"
1321,"[415, 1698]"
1322,"[840, 1937]"
1323,[89]
1324,[519]
1325,"[260, 772]"
1326,[1736]
1327,"[1578, 2060]"
1328,[1578]
1329,[1736]
1330,[1736]
1331,[1736]
1332,"[335, 1416, 1698]"
1333,[1474]
1334,"[513, 872, 1475, 1736]"
1335,[877]
1336,"[1181, 1955]"
1337,"[905, 2063]"
1338,[950]
1339,[1754]
1340,[1745]
1341,"[1179, 1483, 1578]"
1342,[825]
1343,[2019]
1344,[974]
1345,[1475]
1346,"[1658, 1988]"
1347,[1394]
1348,[1473]
1349,[495]
1350,[40]
1351,"[974, 2022]"
1352,"[12, 1824]"
1353,[495]
1354,"[870, 1181, 1326]"
1355,[1179]
1356,"[1208, 1662, 1824]"
1357,"[982, 1628]"
1358,[689]
1359,[11]
1360,"[975, 977]"
1361,[689]
1362,"[2, 11]"
1363,[493]
1364,[89]
1365,[2019]
1366,[163]
1367,[2019]
1368,[2060]
1369,"[978, 982]"
1370,[1483]
1371,"[1752, 1828]"
1372,"[1330, 2019]"
1373,[70]
1374,"[1362, 1766]"
1375,"[142, 1483]"
1376,[1731]
1377,[1621]
1378,[1400]
1379,[1658]
1380,"[1108, 1894]"
1381,"[972, 1400, 1435]"
1382,[163]
1383,[978]
1384,[972]
1385,"[824, 972, 1435]"
1386,[2020]
1387,"[972, 1257]"
1388,"[980, 1435]"
1389,[485]
1390,[372]
1391,[1400]
1392,"[120, 369, 372, 824]"
1393,[972]
1394,[120]
1395,[1517]
1396,"[39, 120, 369]"
1397,[39]
1398,[2035]
1399,"[38, 981]"
1400,[2038]
1401,[2035]
1402,"[38, 562]"
1403,[601]
1404,[1400]
1405,"[1495, 2075]"
1406,"[163, 1496, 1955]"
1407,[1496]
1408,"[120, 1362]"
1409,"[120, 310, 369]"
1410,[643]
1411,[261]
1412,[1496]
1413,"[493, 1496]"
1414,"[1496, 1960]"
1415,[1496]
1416,"[1400, 1740]"
1417,[120]
1418,[261]
1419,"[798, 901, 1700, 2037]"
1420,[1987]
1421,"[1140, 1285]"
1422,"[200, 369, 1751]"
1423,"[1751, 1960]"
1424,"[1401, 1735]"
1425,[1400]
1426,"[643, 1579]"
1427,"[1401, 1735, 2034]"
1428,[373]
1429,"[1961, 1962]"
1430,"[1579, 1745]"
1431,[1401]
1432,[1626]
1433,[1991]
1434,"[415, 583, 1393, 1592]"
1435,[1422]
1436,[1422]
1437,[1051]
1438,[1786]
1439,"[475, 1152]"
1440,[1151]
1441,"[802, 884]"
1442,[1717]
1443,[540]
1444,[446]
1445,[853]
1446,[1454]
1447,[845]
1448,"[633, 845]"
1449,[853]
1450,[56]
1451,[633]
1452,"[633, 1280]"
1453,[823]
1454,[1152]
1455,[1151]
1456,"[1152, 1576]"
1457,[836]
1458,[854]
1459,[1152]
1460,"[1012, 1152]"
1461,[802]
1462,[649]
1463,[854]
1464,[854]
1465,[1742]
1466,[1741]
1467,[1741]
1468,"[1155, 1742]"
1469,"[1155, 1742]"
1470,[1499]
1471,[1743]
1472,[1499]
1473,"[82, 1949]"
1474,[1741]
1475,[81]
1476,"[82, 1949]"
1477,[1741]
1478,[1742]
1479,"[5, 1918]"
1480,[882]
1481,[1644]
1482,[35]
1483,[453]
1484,"[656, 1647]"
1485,[219]
1486,[1900]
1487,"[1398, 1943]"
1488,"[210, 333, 654]"
1489,"[340, 347, 1970]"
1490,[418]
1491,[1120]
1492,[545]
1493,"[96, 296]"
1494,"[847, 1229]"
1495,"[295, 1398, 1590, 1925]"
1496,[1925]
1497,[472]
1498,[19]
1499,[2018]
1500,[1172]
1501,"[859, 1230, 1231, 1232, 1920]"
1502,[1230]
1503,"[525, 1926]"
1504,"[1488, 1899, 1926]"
1505,"[294, 304, 1305, 1341]"
1506,[1065]
1507,"[666, 1065]"
1508,[709]
1509,"[620, 1476, 1904]"
1510,"[164, 457, 1756]"
1511,[1748]
1512,[1492]
1513,[1494]
1514,[1492]
1515,[481]
1516,[1482]
1517,[297]
1518,[1165]
1519,[1492]
1520,[1494]
1521,[1494]
1522,[1494]
1523,"[481, 1482]"
1524,[297]
1525,[1165]
1526,[1538]
1527,[520]
