item_id,knowledge_code
742,"[124, 125]"
743,"[124, 125]"
744,"[124, 125]"
745,[119]
746,"[109, 290]"
747,[109]
748,[119]
749,[222]
750,[113]
751,[107]
752,[291]
753,[292]
754,[105]
755,[131]
756,[293]
757,[294]
758,[105]
759,[293]
760,[105]
761,[136]
762,[136]
763,[136]
764,[74]
765,"[136, 295]"
766,"[136, 295]"
767,"[136, 295]"
768,[74]
769,[74]
770,"[168, 296]"
771,"[168, 297]"
772,"[135, 174]"
773,[133]
774,[204]
775,"[19, 136, 298]"
776,[299]
777,[69]
778,[69]
779,[40]
780,[300]
781,[139]
782,[139]
783,[139]
784,[139]
785,"[139, 210]"
786,"[210, 301]"
787,[302]
788,[40]
789,[155]
790,[303]
791,[47]
792,[156]
793,[304]
794,[156]
795,[304]
796,[305]
797,[306]
798,[149]
799,[150]
800,[56]
801,[56]
802,[53]
803,[156]
804,[56]
805,[56]
806,[12]
807,[10]
808,"[9, 140]"
809,[307]
810,[145]
811,[145]
812,[31]
813,[31]
814,[118]
815,[112]
816,[118]
817,[107]
818,[110]
819,[161]
820,"[56, 308]"
821,[145]
822,[307]
823,[143]
824,[143]
825,[143]
826,"[118, 145]"
827,[309]
828,[309]
829,[63]
830,[149]
831,[149]
832,[310]
833,[155]
834,[155]
835,[155]
836,[47]
837,[47]
838,[47]
839,[43]
840,[311]
841,[312]
842,[55]
843,[43]
844,[313]
845,"[145, 314]"
846,[143]
847,[315]
848,[143]
849,[146]
850,[232]
851,[233]
852,[233]
853,[233]
854,[148]
855,[148]
856,[66]
857,[66]
858,[66]
859,[63]
860,[151]
861,[150]
862,[316]
863,[224]
864,[143]
865,[232]
866,[143]
867,[32]
868,[145]
869,"[146, 232]"
870,[32]
871,[10]
872,[9]
873,[146]
874,[273]
875,[150]
876,[150]
877,"[153, 317]"
878,[318]
879,"[7, 9]"
880,[27]
881,[26]
882,[238]
883,[319]
884,[238]
885,[156]
886,[161]
887,[56]
888,[74]
889,[74]
890,[74]
891,[56]
892,[35]
893,[107]
894,[165]
895,[249]
896,[163]
897,"[163, 237]"
898,[320]
899,[39]
900,[165]
901,[74]
902,[74]
903,[164]
904,[19]
905,[12]
906,"[10, 19, 140]"
907,"[10, 19, 140]"
908,"[321, 322]"
909,[74]
910,[74]
911,[107]
912,"[19, 166]"
913,"[19, 166]"
914,"[321, 322]"
915,[19]
916,[167]
917,[171]
918,[19]
919,[19]
920,[27]
921,[35]
922,[167]
923,[167]
924,[167]
925,[167]
926,"[167, 170, 171, 179, 323]"
927,[169]
928,[324]
929,[325]
930,[168]
931,[178]
932,[168]
933,[173]
934,[173]
935,[326]
936,[326]
937,"[19, 327]"
938,[25]
939,[180]
940,[174]
941,[180]
942,[173]
943,[181]
944,[173]
945,[58]
946,[58]
947,[58]
948,[328]
949,"[13, 19]"
950,"[180, 326]"
951,[167]
952,[58]
953,[329]
954,"[58, 330]"
955,[58]
956,[331]
957,[332]
958,[184]
959,[167]
960,[58]
961,[173]
962,[184]
963,[184]
964,[333]
965,[331]
966,"[78, 334]"
967,[78]
968,[75]
969,[58]
970,"[174, 178]"
971,[331]
972,[78]
973,[184]
974,[188]
975,[188]
976,[188]
977,[188]
978,[77]
979,[184]
980,[58]
981,[189]
982,[335]
983,[336]
984,[188]
985,[336]
986,[79]
987,[79]
988,[82]
989,[337]
990,[338]
991,[57]
992,[59]
993,[60]
994,[60]
995,[339]
996,[82]
997,[79]
998,[57]
999,[57]
1000,[79]
1001,[79]
1002,[79]
1003,[79]
1004,[79]
1005,[189]
1006,"[337, 340]"
1007,[197]
1008,[341]
1009,[341]
1010,"[342, 343]"
1011,[344]
1012,[344]
1013,[197]
1014,[193]
1015,[44]
1016,[68]
1017,[242]
1018,[199]
1019,[345]
1020,[193]
1021,"[194, 341]"
1022,[200]
1023,[199]
1024,[193]
1025,[240]
1026,[240]
1027,"[295, 346]"
1028,"[295, 346, 347, 348]"
1029,[349]
1030,[203]
1031,[204]
1032,[204]
1033,[201]
1034,[133]
1035,[201]
1036,"[74, 170, 178, 201, 240]"
1037,[240]
1038,[134]
1039,"[74, 350]"
1040,"[199, 200]"
1041,[351]
1042,[350]
1043,[352]
1044,[134]
1045,[350]
1046,[253]
1047,[33]
1048,[34]
1049,"[33, 253]"
1050,[252]
1051,[34]
1052,[34]
1053,[33]
1054,[253]
1055,[258]
1056,[139]
1057,[139]
1058,[300]
1059,[207]
1060,[139]
1061,[209]
1062,[209]
1063,[353]
1064,[213]
1065,[209]
1066,[213]
1067,[209]
1068,[354]
1069,[355]
1070,[214]
1071,[215]
1072,[218]
1073,"[304, 356]"
1074,[215]
1075,[215]
1076,[24]
1077,[25]
1078,[221]
1079,[24]
1080,[24]
1081,[139]
1082,[357]
1083,[209]
1084,[358]
1085,[214]
1086,[359]
1087,[221]
1088,[139]
1089,[209]
1090,[10]
1091,"[7, 141]"
1092,[67]
1093,[171]
1094,[360]
1095,[239]
1096,[171]
1097,[181]
1098,[3]
1099,[224]
1100,[3]
1101,[181]
1102,[167]
1103,[177]
1104,[223]
1105,[167]
1106,[360]
1107,"[181, 239]"
1108,[6]
1109,[223]
1110,[2]
1111,"[6, 302]"
1112,[3]
1113,[223]
1114,[92]
1115,[361]
1116,"[19, 362, 363]"
1117,"[19, 362, 363]"
1118,[364]
1119,[267]
1120,[365]
1121,"[167, 267]"
1122,[267]
1123,[267]
1124,[364]
1125,[267]
1126,"[267, 364]"
1127,[65]
1128,[280]
1129,[280]
1130,[366]
1131,[367]
1132,"[67, 366]"
1133,[143]
1134,[205]
1135,[56]
1136,[158]
1137,[156]
1138,"[156, 368]"
1139,[156]
1140,[109]
1141,"[178, 180]"
1142,[173]
1143,[181]
1144,[180]
1145,"[369, 370]"
1146,[58]
1147,[58]
1148,[185]
1149,[58]
1150,[58]
1151,[58]
1152,"[58, 135, 225]"
1153,[173]
1154,[174]
1155,"[176, 180]"
1156,[180]
1157,"[175, 176]"
1158,[371]
1159,[178]
1160,"[176, 178]"
1161,[167]
1162,[167]
1163,[167]
1164,[331]
1165,[184]
1166,[184]
1167,[331]
1168,[184]
1169,[184]
1170,[333]
1171,[331]
1172,[58]
1173,[178]
1174,[180]
1175,"[58, 330]"
1176,[169]
1177,[167]
1178,[180]
1179,[171]
1180,[330]
1181,[58]
1182,[372]
1183,[373]
1184,[19]
1185,"[10, 19, 166]"
1186,[37]
1187,[35]
1188,"[19, 166, 374]"
1189,[25]
1190,[122]
1191,[163]
1192,[238]
1193,[336]
1194,[336]
1195,[188]
1196,[189]
1197,[336]
1198,[189]
1199,[188]
1200,[77]
1201,[184]
1202,[184]
1203,[375]
1204,[188]
1205,"[376, 377]"
1206,[331]
1207,"[73, 77]"
1208,[79]
1209,[79]
1210,[378]
1211,"[79, 379]"
1212,[79]
1213,[79]
1214,[79]
1215,[380]
1216,[380]
1217,[380]
1218,[380]
1219,[380]
1220,[380]
1221,[59]
1222,[199]
1223,[199]
1224,[193]
1225,[381]
1226,"[199, 200]"
1227,[193]
1228,[199]
1229,[199]
1230,[68]
1231,[42]
1232,[42]
1233,[42]
1234,[44]
1235,[42]
1236,[42]
1237,[68]
1238,[68]
1239,[242]
1240,[201]
1241,[204]
1242,[241]
1243,[241]
1244,[203]
1245,[204]
1246,[203]
1247,[201]
1248,[136]
1249,[382]
1250,[193]
1251,[44]
1252,[199]
1253,[199]
1254,[197]
1255,"[383, 384]"
1256,[42]
1257,[68]
1258,[385]
1259,"[33, 253]"
1260,[34]
1261,"[34, 386]"
1262,[254]
1263,[34]
1264,"[33, 253]"
1265,[254]
1266,[33]
1267,[387]
1268,[261]
1269,[258]
1270,[258]
1271,[258]
1272,[261]
1273,[261]
1274,[261]
1275,[258]
1276,[258]
1277,[258]
1278,[259]
1279,[261]
1280,[258]
1281,[258]
1282,[139]
1283,[139]
1284,[210]
1285,[139]
1286,[139]
1287,[139]
1288,[211]
1289,"[273, 388]"
1290,[209]
1291,[209]
1292,[353]
1293,[209]
1294,[209]
1295,[209]
1296,[209]
1297,[213]
1298,[209]
1299,[25]
1300,[24]
1301,[24]
1302,[24]
1303,[25]
1304,[25]
1305,"[25, 205]"
1306,"[206, 389]"
1307,[390]
1308,[24]
1309,[353]
1310,[207]
1311,[209]
1312,[357]
1313,[208]
1314,[209]
1315,[209]
1316,"[25, 74]"
1317,"[221, 391]"
1318,"[25, 74]"
1319,"[12, 18, 67, 327]"
1320,[8]
1321,"[7, 10]"
1322,[8]
1323,[141]
1324,[11]
1325,"[141, 367]"
1326,[140]
1327,[141]
1328,[141]
1329,"[67, 141]"
1330,[141]
1331,[181]
1332,[360]
1333,[392]
1334,[181]
1335,[181]
1336,"[178, 181]"
1337,"[181, 239]"
1338,"[167, 171, 360]"
1339,"[176, 190]"
1340,"[167, 171, 360]"
1341,[393]
1342,[223]
1343,[302]
1344,[3]
1345,"[3, 301, 302, 393]"
1346,[6]
1347,[223]
1348,[223]
1349,[224]
1350,[223]
1351,[92]
1352,"[15, 248]"
1353,[92]
1354,[19]
1355,"[19, 394]"
1356,[92]
1357,"[7, 395]"
1358,[19]
1359,[361]
1360,[7]
1361,[19]
1362,[92]
1363,[88]
1364,"[15, 227]"
1365,[98]
1366,"[15, 228]"
1367,[89]
1368,[188]
1369,[188]
1370,[336]
1371,[336]
1372,[189]
1373,[189]
1374,[336]
1375,[233]
1376,[396]
1377,[233]
1378,[233]
1379,[233]
1380,[233]
1381,[397]
1382,[233]
1383,[233]
1384,[233]
1385,[233]
1386,[233]
1387,"[232, 233]"
1388,[27]
1389,[26]
1390,[147]
1391,[24]
1392,[25]
1393,[398]
1394,[25]
1395,"[26, 399]"
1396,[35]
1397,[222]
1398,"[400, 401]"
1399,[402]
1400,"[174, 178]"
1401,[222]
1402,"[173, 181]"
1403,[178]
1404,[169]
1405,[168]
1406,[402]
1407,[169]
1408,[180]
1409,[181]
1410,[323]
1411,[241]
1412,[204]
1413,[241]
1414,[240]
1415,[203]
1416,[204]
1417,[201]
1418,[203]
1419,[204]
1420,[42]
1421,[68]
1422,[68]
1423,[68]
1424,[42]
1425,[242]
1426,[41]
1427,[42]
1428,[242]
1429,[68]
1430,[242]
1431,[44]
1432,[68]
1433,[403]
1434,[11]
1435,[141]
1436,[9]
1437,[19]
1438,[250]
1439,[37]
1440,[163]
1441,[34]
1442,[34]
1443,[253]
1444,[34]
1445,"[33, 253]"
1446,[404]
1447,[34]
1448,[33]
1449,[38]
1450,[33]
1451,[33]
1452,[33]
1453,[69]
1454,[259]
1455,[258]
1456,[258]
1457,[258]
1458,[258]
1459,[258]
1460,[262]
1461,[259]
1462,[262]
1463,[405]
1464,[261]
1465,[406]
1466,[261]
1467,[262]
1468,[261]
1469,[266]
1470,[266]
1471,[169]
1472,"[57, 308]"
1473,[57]
1474,[56]
1475,[272]
1476,[58]
1477,[305]
1478,[330]
1479,[407]
1480,[56]
1481,[209]
1482,[158]
1483,[178]
1484,"[135, 209]"
1485,[209]
1486,"[74, 103, 243]"
1487,[118]
1488,[408]
1489,[409]
1490,[243]
1491,[337]
1492,[277]
1493,[337]
1494,[86]
1495,[86]
1496,[93]
1497,[243]
1498,[58]
1499,[175]
1500,[258]
1501,[108]
1502,"[107, 109]"
1503,[109]
1504,[115]
1505,"[115, 116, 410, 411, 412, 413]"
1506,"[115, 116, 410, 411, 412, 413]"
1507,[284]
1508,[113]
1509,[119]
1510,[119]
1511,[390]
1512,[37]
1513,"[285, 414]"
1514,"[286, 414]"
1515,[123]
1516,[126]
1517,"[124, 125]"
1518,[128]
1519,[131]
1520,[102]
1521,[100]
1522,[131]
1523,[105]
1524,[132]
1525,[132]
1526,[132]
1527,[135]
1528,[138]
1529,[138]
1530,[40]
1531,[415]
1532,[40]
1533,[300]
1534,[139]
1535,[189]
1536,[217]
1537,[214]
1538,[358]
1539,[156]
1540,[169]
1541,[241]
1542,"[74, 104, 416, 417, 418]"
1543,[201]
1544,[403]
1545,[209]
1546,[4]
1547,[245]
1548,[2]
1549,[1]
1550,[419]
1551,[4]
1552,[143]
1553,"[246, 304]"
1554,[245]
1555,[4]
1556,[4]
1557,[368]
1558,[245]
1559,[244]
1560,[37]
1561,[37]
1562,[420]
1563,[251]
1564,[249]
1565,[163]
1566,[237]
1567,[420]
1568,[37]
1569,[250]
1570,[163]
1571,[250]
1572,"[33, 254]"
1573,[34]
1574,[250]
1575,[39]
1576,[33]
1577,[34]
1578,[1]
1579,[33]
1580,[39]
1581,[3]
1582,[38]
1583,[4]
1584,[34]
1585,[34]
1586,[38]
1587,[256]
1588,"[34, 74]"
1589,"[74, 253]"
1590,"[36, 74]"
1591,[33]
1592,[34]
1593,[252]
1594,"[33, 74, 253]"
1595,"[38, 74]"
1596,[33]
1597,[258]
1598,[261]
1599,"[261, 262]"
1600,[262]
1601,[261]
1602,[258]
1603,[261]
1604,[406]
1605,[421]
1606,[406]
1607,[258]
1608,[259]
1609,[405]
1610,[406]
1611,[261]
1612,[258]
1613,[128]
1614,"[128, 422]"
1615,[128]
1616,[128]
1617,[128]
1618,[292]
1619,[292]
1620,[292]
1621,[423]
1622,[129]
1623,[129]
1624,[129]
1625,[424]
1626,[129]
1627,[129]
1628,[128]
1629,[129]
1630,[69]
1631,[69]
1632,[335]
1633,[328]
1634,[69]
1635,[425]
1636,[425]
1637,"[425, 426]"
1638,"[425, 426]"
1639,[426]
1640,[426]
1641,[426]
1642,[425]
1643,[426]
1644,[426]
1645,[425]
1646,[425]
1647,[425]
1648,"[425, 426]"
1649,[425]
1650,[426]
1651,[426]
1652,[427]
1653,[426]
1654,[427]
1655,[40]
1656,[69]
1657,[328]
1658,[69]
1659,[257]
1660,[428]
1661,[335]
1662,[69]
1663,[40]
1664,[429]
1665,[423]
1666,[258]
1667,[259]
1668,[430]
1669,[127]
1670,[128]
1671,[261]
1672,[79]
1673,[431]
1674,[85]
1675,[79]
1676,[79]
1677,[79]
1678,[79]
1679,"[83, 410]"
1680,[311]
1681,"[84, 87]"
1682,[87]
1683,[432]
1684,[87]
1685,[432]
1686,[84]
1687,[87]
1688,[264]
1689,[264]
1690,[264]
1691,[264]
1692,[265]
1693,[265]
1694,[150]
1695,[150]
1696,[433]
1697,[434]
1698,"[135, 209]"
1699,[190]
1700,[150]
1701,[435]
1702,[436]
1703,[265]
1704,[265]
1705,[263]
1706,[436]
1707,[264]
1708,"[264, 436]"
1709,[265]
1710,[264]
1711,[264]
1712,[70]
1713,[87]
1714,[432]
1715,[84]
1716,[84]
1717,[84]
1718,"[84, 432]"
1719,[419]
1720,[87]
1721,[437]
1722,[209]
1723,[151]
1724,[243]
1725,[239]
1726,[209]
1727,[190]
1728,"[135, 209]"
1729,"[135, 209]"
1730,"[135, 209]"
1731,[57]
1732,[57]
1733,[57]
1734,[438]
1735,[60]
1736,[60]
1737,[176]
1738,[60]
1739,[57]
1740,[56]
1741,[272]
1742,[337]
1743,[275]
1744,[337]
1745,[337]
1746,[273]
1747,[277]
1748,[277]
1749,[340]
1750,[337]
1751,[276]
1752,[66]
1753,[66]
1754,[273]
1755,[65]
1756,[63]
1757,[66]
1758,[65]
1759,"[33, 134, 382, 439, 440]"
1760,[441]
1761,[442]
1762,[44]
1763,[443]
1764,[68]
1765,[42]
1766,[444]
1767,[442]
1768,[403]
1769,"[444, 445]"
1770,[442]
1771,[442]
1772,[446]
1773,[447]
1774,"[448, 449]"
1775,[95]
1776,[94]
1777,"[89, 228]"
1778,"[448, 449]"
1779,[281]
1780,[281]
1781,"[57, 70]"
1782,[450]
1783,[451]
1784,[451]
1785,[231]
1786,[230]
1787,[231]
1788,[231]
1789,[230]
1790,[230]
1791,[230]
1792,"[94, 452]"
1793,[93]
1794,[93]
1795,[453]
1796,[142]
1797,[99]
1798,[19]
1799,[93]
1800,[105]
1801,[281]
1802,[281]
1803,[102]
1804,[281]
1805,[454]
1806,[105]
1807,[105]
1808,[281]
1809,[105]
1810,[105]
1811,[70]
1812,"[101, 337]"
1813,[451]
1814,[168]
1815,"[62, 451]"
1816,[280]
1817,[450]
1818,[455]
1819,"[450, 456]"
1820,[280]
1821,[451]
1822,[451]
1823,"[56, 259]"
1824,[451]
1825,[168]
1826,[107]
1827,[109]
1828,[160]
1829,[109]
1830,[427]
1831,"[457, 458]"
1832,[109]
1833,"[109, 459]"
1834,[107]
1835,[118]
1836,[117]
1837,[117]
1838,[460]
1839,[461]
1840,[462]
1841,[115]
1842,[230]
1843,[214]
1844,"[6, 156]"
1845,[156]
1846,[209]
1847,[201]
1848,[241]
1849,[133]
1850,[403]
1851,[403]
1852,[403]
1853,[403]
1854,[189]
1855,[336]
1856,[215]
1857,[156]
1858,[156]
1859,[307]
1860,[229]
1861,[214]
1862,[156]
1863,[209]
1864,[463]
1865,[243]
1866,[243]
1867,[209]
1868,[209]
1869,[409]
1870,[209]
1871,"[19, 166]"
1872,"[19, 166]"
1873,[464]
1874,"[17, 74]"
1875,[465]
1876,[19]
1877,[466]
1878,[464]
1879,"[7, 13]"
1880,[13]
1881,[1]
1882,[7]
1883,[245]
1884,[12]
1885,[314]
1886,[19]
1887,[19]
1888,[467]
1889,[1]
1890,"[11, 12, 19, 67, 166, 374]"
1891,[13]
1892,[163]
1893,[250]
1894,[38]
1895,[254]
1896,[257]
1897,[40]
1898,[258]
1899,[261]
1900,"[258, 262]"
1901,[258]
1902,[258]
1903,[261]
1904,[258]
1905,[264]
1906,[57]
1907,[173]
1908,[265]
1909,[264]
1910,[264]
1911,[169]
1912,[169]
1913,[169]
1914,[62]
1915,[57]
1916,[178]
1917,[118]
1918,[409]
1919,[409]
1920,[408]
1921,[468]
1922,[63]
1923,[66]
1924,[469]
1925,[89]
1926,[449]
1927,[63]
1928,[101]
1929,[125]
1930,[124]
1931,[126]
1932,[415]
1933,[470]
1934,[233]
1935,[121]
1936,[121]
1937,[121]
1938,[66]
1939,[471]
1940,[156]
1941,[156]
1942,[156]
1943,[156]
1944,[109]
1945,[109]
1946,"[56, 308]"
1947,"[56, 308]"
1948,"[122, 236, 286]"
1949,[238]
1950,[25]
1951,[35]
1952,[25]
1953,[35]
1954,[19]
1955,[169]
1956,[469]
1957,[82]
1958,[337]
1959,[469]
1960,[79]
