item_id,knowledge_code
503,[238]
504,[130]
505,[130]
506,[238]
507,[130]
508,[319]
509,[238]
510,[130]
511,[130]
512,[319]
513,[238]
514,[130]
515,[319]
516,[238]
517,[319]
518,[319]
519,[319]
520,[319]
521,[319]
522,[238]
523,[238]
524,[319]
525,[130]
526,[130]
527,[238]
528,[130]
529,[238]
530,[319]
531,[319]
532,[238]
533,[130]
534,[238]
535,[130]
536,[130]
537,[319]
538,[130]
539,[238]
540,[238]
541,[319]
542,[319]
543,[238]
544,[238]
545,[238]
546,[238]
547,[238]
548,[130]
549,[238]
550,[319]
551,[130]
552,[238]
553,[238]
554,[238]
555,[130]
556,[319]
557,[130]
558,[130]
559,[319]
560,[319]
561,[238]
562,[238]
563,[130]
564,[319]
565,[238]
566,[319]
567,[130]
568,[319]
569,[319]
570,[238]
571,[238]
572,[455]
573,[388]
574,[244]
575,[388]
576,[388]
577,[388]
578,[244]
579,[280]
580,[388]
581,[280]
582,[280]
583,[238]
584,[280]
585,[388]
586,[238]
587,[346]
588,[388]
589,[431]
590,[238]
591,[221]
592,[221]
593,[221]
594,[130]
595,[319]
596,[319]
597,[130]
598,[319]
599,[319]
600,[130]
601,[130]
602,[221]
603,[221]
604,[130]
605,[221]
606,[221]
607,[319]
608,[221]
609,[221]
610,[221]
611,[221]
612,[319]
613,[319]
614,[221]
615,[130]
616,[130]
617,[221]
618,[319]
619,[319]
620,[130]
621,[221]
622,[130]
623,[319]
624,[130]
625,[347]
626,[304]
627,[347]
628,[347]
629,[461]
630,[315]
631,[34]
632,[34]
633,[34]
634,[34]
635,[407]
636,[34]
637,[117]
638,[198]
639,[198]
640,[117]
641,[117]
642,[246]
643,[63]
644,[391]
645,[63]
646,[317]
647,[454]
648,[317]
649,[117]
650,[426]
651,[201]
652,[4]
653,[429]
654,[190]
655,[26]
656,[26]
657,[57]
658,[402]
659,[28]
660,[79]
661,[347]
662,[347]
663,[28]
664,[347]
665,[303]
666,[222]
667,[347]
668,[181]
669,[347]
670,"[426, 450]"
671,[63]
672,[347]
673,[450]
674,[315]
675,[347]
676,[286]
677,[461]
678,[271]
679,[315]
680,[315]
681,[201]
682,[253]
683,[362]
684,[4]
685,[57]
686,[450]
687,[222]
688,[117]
689,[181]
690,[347]
691,[201]
692,[181]
693,[347]
694,[347]
695,[222]
696,[201]
697,[347]
698,[315]
699,[315]
700,[450]
701,[222]
702,[181]
703,[195]
704,[117]
705,[347]
706,[450]
707,[198]
708,[222]
709,[70]
710,[181]
711,[89]
712,[347]
713,[271]
714,[209]
715,[407]
716,[98]
717,[28]
718,[461]
719,[315]
720,[89]
721,[34]
722,[89]
723,[217]
724,[140]
725,[461]
726,[271]
727,[222]
728,[461]
729,[151]
730,[222]
731,[7]
732,[28]
733,[28]
734,[222]
735,[463]
736,[222]
737,[450]
738,[233]
739,[407]
740,[222]
741,[450]
742,[222]
743,[222]
744,[461]
745,[198]
746,[391]
747,[407]
748,[407]
749,[70]
750,[407]
751,[117]
752,[28]
753,[451]
754,[450]
755,[451]
756,[222]
757,[450]
758,[28]
759,[426]
760,[201]
761,[222]
762,[222]
763,[426]
764,[201]
765,[28]
766,[117]
767,[28]
768,[274]
769,[437]
770,[274]
771,[274]
772,[274]
773,"[274, 313]"
774,[274]
775,[444]
776,[313]
777,[313]
778,[117]
779,"[117, 450]"
780,[409]
781,[70]
782,[140]
783,[407]
784,[181]
785,[181]
786,[347]
787,[181]
788,[347]
789,[347]
790,[347]
791,[347]
792,[347]
793,[347]
794,[347]
795,[463]
796,[463]
797,[201]
798,[198]
799,[28]
800,[451]
801,[450]
802,[201]
803,[315]
804,[222]
805,[222]
806,[222]
807,[195]
808,[209]
809,[209]
810,[89]
811,[342]
812,[222]
813,[222]
814,[222]
815,[222]
816,[222]
817,[222]
818,[222]
819,[222]
820,[461]
821,[461]
822,[461]
823,[461]
824,[117]
825,[426]
826,[28]
827,[28]
828,[183]
829,[4]
830,[231]
831,[4]
832,[4]
833,[183]
834,[190]
835,[190]
836,[424]
837,[207]
838,[207]
839,[26]
840,[26]
841,[26]
842,[26]
843,[26]
844,[26]
845,[26]
846,[26]
847,[26]
848,[26]
849,[207]
850,[347]
851,[347]
852,[181]
853,[181]
854,[461]
855,[461]
856,[222]
857,[450]
858,[402]
859,[409]
860,[34]
861,[347]
862,[222]
863,[222]
864,[57]
865,[333]
866,[26]
867,[190]
868,[207]
869,[292]
870,[292]
871,[117]
872,[294]
873,[28]
874,[347]
875,[429]
876,[347]
877,[222]
878,[347]
879,[461]
880,[426]
881,[461]
882,[222]
883,[304]
884,[105]
885,[426]
886,[117]
887,[209]
888,[28]
889,[347]
890,[222]
891,[222]
892,[461]
893,[347]
894,[198]
895,[347]
896,[233]
897,[461]
898,[450]
899,[201]
900,[409]
901,[222]
902,[143]
903,[70]
904,[461]
905,[63]
906,"[42, 201]"
907,[454]
908,[444]
909,[444]
910,[444]
911,[444]
912,[444]
913,[444]
914,[444]
915,[444]
916,[444]
917,[444]
918,[444]
919,[444]
920,[444]
921,[444]
922,[444]
923,[444]
924,[444]
925,[444]
926,[444]
927,[444]
928,[444]
929,[444]
930,[444]
931,[444]
932,[444]
933,[444]
934,[444]
935,[444]
936,[444]
937,[444]
938,[444]
939,[444]
940,[444]
941,[160]
942,[15]
943,[363]
944,[363]
945,[313]
946,[168]
947,[379]
948,[363]
949,[168]
950,[50]
951,[6]
952,[394]
953,[460]
954,[145]
955,[26]
956,[460]
957,[26]
958,[286]
959,[394]
960,[118]
961,[405]
962,[460]
963,[334]
964,[118]
965,[145]
966,[6]
967,[118]
968,[118]
969,[118]
970,[118]
971,[118]
972,[6]
973,[118]
974,[346]
975,[118]
976,[431]
977,[118]
978,[118]
979,[119]
980,[118]
981,[118]
982,[118]
983,[6]
984,[118]
985,[118]
986,[6]
987,[118]
988,[118]
989,[6]
990,[118]
991,[431]
992,[118]
993,[118]
994,[118]
995,[118]
996,[118]
997,[26]
998,[118]
999,[118]
1000,[118]
1001,[118]
1002,[26]
1003,[118]
1004,[118]
1005,[118]
1006,[294]
1007,"[31, 79]"
1008,[31]
1009,[31]
1010,[357]
1011,[13]
1012,[470]
1013,[42]
1014,[42]
1015,[390]
1016,[390]
1017,[13]
1018,[31]
1019,[31]
1020,[118]
1021,[6]
1022,[118]
1023,[118]
1024,[118]
1025,[118]
1026,[6]
1027,[6]
1028,[118]
1029,[118]
1030,[346]
1031,[119]
1032,[118]
1033,[118]
1034,[118]
1035,[431]
1036,[118]
1037,[118]
1038,[118]
1039,[118]
1040,[118]
1041,[118]
1042,[118]
1043,[286]
1044,[51]
1045,[145]
1046,[394]
1047,[91]
1048,[118]
1049,[118]
1050,[26]
1051,[26]
1052,[286]
1053,[334]
1054,[460]
1055,[118]
1056,[423]
1057,[270]
1058,[399]
1059,[283]
1060,[282]
1061,[321]
1062,[476]
1063,[437]
1064,[327]
1065,[321]
1066,"[15, 476]"
1067,"[469, 476]"
1068,[423]
1069,[313]
1070,[469]
1071,"[274, 476]"
1072,[327]
1073,[15]
1074,[476]
1075,[182]
1076,"[399, 437]"
1077,[327]
1078,[423]
1079,[423]
1080,[160]
1081,[437]
1082,[437]
1083,[321]
1084,[469]
1085,[142]
1086,[283]
1087,[138]
1088,[182]
1089,[476]
1090,[313]
1091,[437]
1092,[313]
1093,[313]
1094,[313]
1095,[313]
1096,[313]
1097,[313]
1098,[313]
1099,[313]
1100,[423]
1101,[423]
1102,[423]
1103,[423]
1104,[313]
1105,[313]
1106,[313]
1107,[313]
1108,[313]
1109,[437]
1110,[313]
1111,[313]
1112,[313]
1113,[194]
1114,"[138, 397]"
1115,[194]
1116,[194]
1117,[194]
1118,[194]
1119,[313]
1120,[313]
1121,[313]
1122,[313]
1123,[313]
1124,[313]
1125,[313]
1126,[423]
1127,[423]
1128,[313]
1129,[313]
1130,[313]
1131,[313]
1132,[194]
1133,[313]
1134,[194]
1135,[313]
1136,[194]
1137,[313]
1138,[194]
1139,[423]
1140,[313]
1141,[313]
1142,[313]
1143,[313]
1144,[313]
1145,[313]
1146,[313]
1147,[313]
1148,[423]
1149,[423]
1150,[423]
1151,[423]
1152,[423]
1153,[423]
1154,[423]
1155,[423]
1156,[423]
1157,[423]
1158,[423]
1159,[423]
1160,[423]
1161,[423]
1162,"[274, 423]"
1163,[313]
1164,[313]
1165,[313]
1166,[313]
1167,[313]
1168,[313]
1169,[313]
1170,[313]
1171,[313]
1172,"[274, 313]"
1173,[313]
1174,[313]
1175,[313]
1176,[445]
1177,[445]
1178,[116]
1179,[445]
1180,[229]
1181,"[127, 445]"
1182,[261]
1183,[229]
1184,[44]
1185,[116]
1186,[44]
1187,[278]
1188,[104]
1189,[44]
1190,[445]
1191,[445]
1192,[229]
1193,[261]
1194,[278]
1195,[445]
1196,[445]
1197,[104]
1198,[445]
1199,[445]
1200,[445]
1201,[445]
1202,"[104, 445]"
1203,[445]
1204,[127]
1205,[445]
1206,[347]
1207,[117]
1208,[261]
1209,[229]
1210,[445]
1211,[233]
1212,[98]
1213,[218]
1214,[181]
1215,[461]
1216,[461]
1217,[461]
1218,[222]
1219,[222]
1220,[222]
1221,[222]
1222,[222]
1223,[222]
1224,[222]
1225,[222]
1226,[222]
1227,[222]
1228,[222]
1229,[222]
1230,[222]
1231,[222]
1232,[222]
1233,[222]
1234,[261]
1235,[116]
1236,[229]
1237,[229]
1238,[347]
1239,[450]
1240,[246]
1241,[104]
1242,[347]
1243,[117]
1244,[229]
1245,[445]
1246,[461]
1247,[222]
1248,[331]
1249,[385]
1250,[82]
1251,[82]
1252,[82]
1253,[4]
1254,[82]
1255,[82]
1256,[82]
1257,[118]
1258,[455]
1259,[82]
1260,[455]
1261,[82]
1262,[118]
1263,[82]
1264,[82]
1265,[118]
1266,[118]
1267,[82]
1268,[82]
1269,[82]
1270,[82]
1271,[82]
1272,[82]
1273,[118]
1274,[82]
1275,[82]
1276,[82]
1277,[82]
1278,[24]
1279,[82]
1280,[82]
1281,[118]
1282,[82]
1283,[82]
1284,[82]
1285,[82]
1286,[231]
1287,[82]
1288,[82]
1289,[82]
1290,[82]
1291,[455]
1292,[82]
1293,[82]
1294,[82]
1295,[82]
1296,[82]
1297,[82]
1298,[172]
1299,[82]
1300,[82]
1301,[82]
1302,[82]
1303,[118]
1304,[82]
1305,[118]
1306,[172]
1307,[172]
1308,[172]
1309,[118]
1310,[172]
1311,[172]
1312,[118]
1313,[172]
1314,[261]
1315,[385]
1316,[215]
1317,[476]
1318,[327]
1319,[270]
1320,[282]
1321,[15]
1322,[313]
1323,[138]
1324,[282]
1325,[423]
1326,[344]
1327,[469]
1328,[437]
1329,[182]
1330,[282]
1331,[118]
1332,[423]
1333,[476]
1334,[91]
1335,[173]
1336,[346]
1337,[438]
1338,[421]
1339,[388]
1340,[388]
1341,[346]
1342,[134]
1343,[244]
1344,[459]
1345,[438]
1346,[157]
1347,[444]
1348,[438]
1349,[280]
1350,[136]
1351,[185]
1352,[388]
1353,[388]
1354,[134]
1355,[455]
1356,[388]
1357,[173]
1358,[388]
1359,[244]
1360,[319]
1361,[455]
1362,[388]
1363,[134]
1364,[244]
1365,[130]
1366,[238]
1367,[130]
1368,[319]
1369,[455]
1370,[438]
1371,[238]
1372,[456]
1373,[459]
1374,[444]
1375,[459]
1376,[215]
1377,[136]
1378,[438]
1379,[438]
1380,[455]
1381,[444]
1382,[441]
1383,[455]
1384,[173]
1385,[455]
1386,[455]
1387,[459]
1388,[438]
1389,[24]
1390,[438]
1391,[444]
1392,[280]
1393,[459]
1394,[173]
1395,[459]
1396,[388]
1397,[438]
1398,[431]
1399,[444]
1400,[24]
1401,[438]
1402,[2]
1403,[388]
1404,[24]
1405,[269]
1406,[438]
1407,[296]
1408,[363]
1409,"[285, 296]"
1410,[136]
1411,[444]
1412,[331]
1413,[388]
1414,[147]
1415,[388]
1416,[280]
1417,[459]
1418,[444]
1419,[438]
1420,[441]
1421,[438]
1422,[455]
1423,[388]
1424,[388]
1425,[388]
1426,[363]
1427,[455]
1428,[455]
1429,[441]
1430,[459]
1431,[438]
1432,[444]
1433,[455]
1434,[136]
1435,[455]
1436,[455]
1437,[455]
1438,[173]
1439,[444]
1440,[110]
1441,[215]
1442,[455]
1443,[363]
1444,[444]
1445,[431]
1446,[444]
1447,[438]
1448,[388]
1449,[363]
1450,[2]
1451,[388]
1452,[279]
1453,[441]
1454,[455]
1455,[24]
1456,[2]
1457,[147]
1458,[136]
1459,[438]
1460,[455]
1461,[455]
1462,[269]
1463,[455]
1464,[444]
1465,[215]
1466,[24]
1467,[459]
1468,[280]
1469,[438]
1470,[388]
1471,[459]
1472,[324]
1473,[459]
1474,[345]
1475,[279]
1476,[279]
1477,[279]
1478,[279]
1479,[279]
1480,[2]
1481,[438]
1482,[438]
1483,[279]
1484,[279]
1485,[279]
1486,[279]
1487,[279]
1488,[279]
1489,[279]
1490,[279]
1491,[42]
1492,[390]
1493,[390]
1494,[42]
1495,[438]
1496,[438]
1497,[455]
1498,[444]
1499,[134]
1500,[438]
1501,[173]
1502,[346]
1503,[388]
1504,[421]
1505,[186]
1506,[438]
1507,[157]
1508,[444]
1509,[388]
1510,[388]
1511,[24]
1512,[388]
1513,[388]
1514,[238]
1515,[130]
1516,[238]
1517,[130]
1518,[173]
1519,[388]
1520,[455]
1521,[346]
1522,[388]
1523,[280]
1524,[388]
1525,[431]
1526,[130]
1527,[238]
1528,[24]
1529,[221]
1530,[444]
1531,[173]
1532,[438]
1533,[24]
1534,[24]
1535,[444]
1536,[444]
1537,[455]
1538,[346]
1539,[134]
1540,[421]
1541,[421]
1542,[134]
1543,[157]
1544,[134]
1545,[134]
1546,[221]
1547,[221]
1548,[221]
1549,[221]
1550,[221]
1551,[221]
1552,[221]
1553,[388]
1554,[388]
1555,[388]
1556,[388]
1557,[388]
1558,[388]
1559,[388]
1560,[388]
1561,[388]
1562,[388]
1563,[388]
1564,[388]
1565,[388]
1566,[388]
1567,[388]
1568,[388]
1569,[388]
1570,[388]
1571,[136]
1572,[136]
1573,[173]
1574,[173]
1575,[136]
1576,[136]
1577,[173]
1578,[136]
1579,[173]
1580,[173]
1581,[173]
1582,[459]
1583,[459]
1584,[459]
1585,[459]
1586,[173]
1587,[136]
1588,[136]
1589,[173]
1590,[173]
1591,[173]
1592,[173]
1593,[388]
1594,[421]
1595,[173]
1596,[388]
1597,[388]
1598,[244]
1599,[421]
1600,[438]
1601,[319]
1602,[185]
1603,[388]
1604,[319]
1605,[438]
1606,[238]
1607,[347]
1608,[262]
1609,[89]
1610,[154]
1611,[217]
1612,[57]
1613,[317]
1614,[149]
1615,[315]
1616,[362]
1617,[313]
1618,[239]
1619,[313]
1620,[313]
1621,[313]
1622,[313]
1623,[313]
1624,[313]
1625,[313]
1626,[313]
1627,[94]
1628,[423]
1629,[225]
1630,[225]
1631,[146]
1632,[118]
1633,"[285, 385]"
1634,[159]
1635,[42]
1636,[385]
1637,[225]
1638,[331]
1639,[42]
1640,[330]
1641,[225]
1642,[385]
1643,[331]
1644,"[10, 339]"
1645,"[42, 215]"
1646,[427]
1647,[263]
1648,[249]
1649,[150]
1650,[225]
1651,[107]
1652,[42]
1653,[244]
1654,[110]
1655,[436]
1656,[436]
1657,[436]
1658,[436]
1659,[436]
1660,[436]
1661,[436]
1662,[436]
1663,[436]
1664,[436]
1665,[436]
1666,[436]
1667,[436]
1668,[436]
1669,[436]
1670,[436]
1671,[436]
1672,[313]
1673,[438]
1674,[313]
1675,[313]
1676,[313]
1677,[313]
1678,[313]
1679,[461]
1680,[222]
1681,[198]
1682,[44]
1683,[445]
1684,[118]
1685,[15]
1686,[282]
1687,[476]
1688,[182]
1689,[15]
1690,[399]
1691,[476]
1692,[469]
1693,[437]
1694,"[327, 476]"
1695,[282]
1696,[423]
1697,[118]
1698,[313]
1699,[470]
1700,[256]
1701,[219]
1702,[173]
1703,[442]
1704,[297]
1705,[256]
1706,[443]
1707,[219]
1708,[219]
1709,[443]
1710,[443]
1711,[443]
1712,[256]
1713,[219]
1714,[256]
1715,[443]
1716,[173]
1717,[173]
1718,[443]
1719,[173]
1720,[173]
1721,[442]
1722,[173]
1723,[173]
1724,[173]
1725,[173]
1726,[173]
1727,[173]
1728,[207]
1729,[207]
1730,[424]
1731,[190]
1732,[26]
1733,[26]
1734,[26]
1735,[26]
1736,[26]
1737,[26]
1738,[26]
1739,[26]
1740,[26]
1741,[26]
1742,[190]
1743,[190]
1744,[190]
1745,[28]
1746,[347]
1747,[222]
1748,[231]
1749,[450]
1750,[445]
1751,[279]
1752,[249]
1753,[385]
1754,[385]
1755,[462]
1756,[305]
1757,[305]
1758,[305]
1759,[215]
1760,[215]
1761,[390]
1762,[279]
1763,[42]
1764,[42]
1765,[42]
1766,[42]
1767,[42]
1768,[46]
1769,[147]
1770,[159]
1771,[330]
1772,[159]
1773,[159]
1774,[330]
1775,[330]
1776,[427]
1777,[328]
1778,[328]
1779,[328]
1780,[390]
1781,[215]
1782,[357]
1783,[150]
1784,[330]
1785,[465]
1786,[42]
1787,[42]
1788,[406]
1789,[406]
1790,[390]
1791,[215]
1792,[328]
1793,[42]
1794,[121]
1795,[285]
1796,[385]
1797,[42]
1798,[110]
1799,[42]
1800,[330]
1801,[390]
1802,[357]
1803,[42]
1804,[385]
1805,[406]
1806,[385]
1807,[42]
1808,[470]
1809,[469]
1810,[313]
1811,[274]
1812,[138]
1813,[313]
1814,[313]
1815,[469]
1816,[469]
1817,[133]
1818,[37]
1819,[348]
1820,[379]
1821,[313]
1822,[313]
1823,[469]
1824,[313]
1825,[47]
1826,[406]
1827,[363]
1828,[465]
1829,[42]
1830,[379]
1831,[168]
1832,[168]
1833,[383]
1834,[363]
1835,[363]
1836,[274]
1837,[383]
1838,[42]
1839,[274]
1840,[274]
1841,[47]
1842,[372]
1843,[379]
1844,[100]
1845,[387]
1846,[268]
1847,[290]
1848,[313]
1849,[432]
1850,[313]
1851,[313]
1852,[313]
1853,[437]
1854,[469]
1855,[47]
1856,[274]
1857,[197]
1858,[348]
1859,[348]
1860,[423]
1861,[462]
1862,[313]
1863,[274]
1864,[274]
1865,[274]
1866,[82]
1867,[313]
1868,[138]
1869,[348]
1870,[313]
1871,[82]
1872,"[274, 313]"
1873,[91]
1874,[437]
1875,[469]
1876,[282]
1877,[15]
1878,[399]
1879,[270]
1880,[423]
1881,[15]
1882,[476]
1883,[469]
1884,[118]
1885,[344]
1886,[423]
1887,[423]
1888,"[42, 246]"
1889,[461]
1890,[222]
1891,[455]
1892,[455]
1893,[455]
1894,[455]
1895,[455]
1896,[455]
1897,[455]
1898,[455]
1899,[455]
1900,[455]
1901,[455]
1902,[455]
1903,[455]
1904,[455]
1905,[455]
1906,[455]
1907,[455]
1908,[455]
1909,[455]
1910,[455]
1911,[455]
1912,[455]
1913,[455]
1914,[455]
1915,[455]
1916,[455]
1917,[455]
1918,[455]
1919,[222]
1920,[455]
1921,[455]
1922,[455]
1923,[455]
1924,[455]
1925,[455]
1926,[455]
1927,[455]
1928,[455]
1929,[455]
1930,[455]
1931,[455]
1932,[455]
1933,[455]
1934,[455]
1935,[455]
1936,[455]
1937,[455]
1938,[455]
1939,[455]
1940,[455]
1941,[455]
1942,[455]
1943,[455]
1944,[455]
1945,[455]
1946,[455]
1947,[455]
1948,[455]
1949,[455]
1950,[455]
1951,[455]
1952,[455]
1953,[455]
1954,[455]
1955,[455]
1956,[455]
1957,[455]
1958,[455]
1959,[455]
1960,[455]
1961,[455]
1962,[455]
1963,[455]
1964,[455]
1965,[455]
1966,[455]
1967,[455]
1968,[455]
1969,[455]
1970,[455]
1971,[455]
1972,[455]
1973,[455]
1974,[455]
1975,[455]
1976,[455]
1977,[455]
1978,[455]
1979,[455]
1980,[455]
1981,[455]
1982,[455]
1983,[455]
1984,[455]
1985,[455]
1986,[455]
1987,[455]
1988,[455]
1989,[455]
1990,[455]
1991,[455]
1992,[455]
1993,[455]
1994,[455]
1995,[455]
1996,[455]
1997,[455]
1998,[455]
1999,[112]
2000,[112]
2001,[112]
2002,[112]
2003,[112]
2004,[6]
2005,[112]
2006,[112]
2007,[112]
2008,[455]
2009,"[4, 231]"
2010,[231]
2011,[286]
2012,[112]
2013,[112]
2014,[112]
2015,[112]
2016,[112]
2017,[112]
2018,[112]
2019,[112]
2020,[163]
2021,[138]
2022,[138]
2023,[138]
2024,[313]
2025,[386]
2026,[399]
2027,[397]
2028,[386]
2029,[247]
2030,[247]
2031,[372]
2032,[225]
2033,[225]
2034,[138]
2035,[39]
2036,[348]
2037,[348]
2038,[225]
2039,[313]
2040,[274]
2041,[122]
2042,[390]
2043,[423]
2044,[469]
2045,[121]
2046,[270]
2047,[344]
2048,[427]
2049,[444]
2050,[388]
2051,[388]
2052,[134]
2053,[459]
2054,[388]
2055,[388]
2056,[24]
2057,[438]
2058,[388]
2059,[388]
2060,[319]
2061,[455]
2062,[134]
2063,[388]
2064,[24]
2065,[221]
2066,[244]
2067,[388]
2068,[431]
2069,[301]
2070,[301]
2071,[268]
2072,[361]
2073,[301]
2074,[361]
2075,[268]
2076,[160]
2077,[160]
2078,[301]
2079,[301]
2080,[268]
2081,[268]
2082,[268]
2083,[268]
2084,[268]
2085,[361]
2086,[18]
2087,[18]
2088,[301]
2089,[268]
2090,[18]
2091,[301]
2092,[9]
2093,[9]
2094,[268]
2095,[9]
2096,[361]
2097,[301]
2098,[361]
2099,[18]
2100,[268]
2101,[18]
2102,[9]
2103,[9]
2104,[301]
2105,[379]
2106,[364]
2107,[364]
2108,[364]
2109,[374]
2110,[364]
2111,[364]
2112,[374]
2113,[50]
2114,[364]
2115,[364]
2116,[364]
2117,[364]
2118,[364]
2119,[364]
2120,[295]
2121,[374]
